time,marker,data_1,data_2,data_3
1665273233.6919594,1,-017952, 007485, 006313
1665273233.6919594,1,-017952, 007485, 006313
1665273233.6929564,1,-016667, 010749, 006191
1665273233.723156,1,-016667, 010749, 006191
1665273233.7241573,1,-016667, 010749, 006191
1665273233.7251859,1,-016667, 010749, 006191
1665273233.7261837,1,-015357, 014257, 006295
1665273233.7261837,1,-015357, 014257, 006295
1665273233.7271516,1,-015357, 014257, 006295
1665273233.7283423,1,-015357, 014257, 006295
1665273233.7291472,1,-014170, 016789, 006215
1665273233.7301717,1,-014170, 016789, 006215
1665273233.7302952,1,-014170, 016789, 006215
1665273233.7311804,1,-014170, 016789, 006215
1665273233.7321694,1,-013264, 017551, 005943
1665273233.7321694,1,-013264, 017551, 005943
1665273233.733217,1,-013264, 017551, 005943
1665273233.7341483,1,-013264, 017551, 005943
1665273233.735162,1,-012632, 016351, 005707
1665273233.735162,1,-012632, 016351, 005707
1665273233.735162,1,-012632, 016351, 005707
1665273233.7361581,1,-012632, 016351, 005707
1665273233.7379313,1,-012632, 016351, 005707
1665273233.739008,1,-012833, 014260, 005410
1665273233.7400095,1,-012833, 014260, 005410
1665273233.7419298,1,-012833, 014260, 005410
1665273233.7429261,1,-012833, 014260, 005410
1665273233.7439342,1,-013336, 011396, 005347
1665273233.745923,1,-013336, 011396, 005347
1665273233.7469165,1,-013336, 011396, 005347
1665273233.747913,1,-013336, 011396, 005347
1665273233.7581382,1,-013936, 008092, 005132
1665273233.7601402,1,-013936, 008092, 005132
1665273233.7621558,1,-013936, 008092, 005132
1665273233.7630918,1,-013936, 008092, 005132
1665273233.7650816,1,-014792, 004705, 004501
1665273233.7661207,1,-014792, 004705, 004501
1665273233.7671196,1,-014792, 004705, 004501
1665273233.768082,1,-014792, 004705, 004501
1665273233.7692466,1,-015543, 001641, 003954
1665273233.7701337,1,-015543, 001641, 003954
1665273233.7711465,1,-015543, 001641, 003954
1665273233.7721288,1,-015543, 001641, 003954
1665273233.7730749,1,-015543, 001641, 003954
1665273233.7741156,1,-015752, -001265, 003571
1665273233.7750685,1,-015752, -001265, 003571
1665273233.7761104,1,-015752, -001265, 003571
1665273233.7772157,1,-015752, -001265, 003571
1665273233.7784886,1,-016020, -003736, 003412
1665273233.7790575,1,-016020, -003736, 003412
1665273233.7800896,1,-016020, -003736, 003412
1665273233.7810538,1,-016020, -003736, 003412
1665273233.7820818,1,-016208, -006206, 002498
1665273233.7830808,1,-016208, -006206, 002498
1665273233.7830808,1,-016208, -006206, 002498
1665273233.7840674,1,-016208, -006206, 002498
1665273233.7850764,1,-017358, -009019, 001474
1665273233.78604,1,-017358, -009019, 001474
1665273233.78604,1,-017358, -009019, 001474
1665273233.787036,1,-017358, -009019, 001474
1665273233.787036,1,-017648, -010273, 000459
1665273233.787036,1,-017648, -010273, 000459
1665273233.7880337,1,-017648, -010273, 000459
1665273233.7881944,1,-017648, -010273, 000459
1665273233.7881944,1,-017139, -011177, -000202
1665273233.7890627,1,-017139, -011177, -000202
1665273233.7890627,1,-017139, -011177, -000202
1665273233.7894442,1,-017139, -011177, -000202
1665273233.7900276,1,-017139, -011177, -000202
1665273233.7900276,1,-016114, -012414, -000296
1665273233.7900276,1,-016114, -012414, -000296
1665273233.791026,1,-016114, -012414, -000296
1665273233.791026,1,-016114, -012414, -000296
1665273233.791026,1,-015478, -013664, -000572
1665273233.791026,1,-015478, -013664, -000572
1665273233.7920222,1,-015478, -013664, -000572
1665273233.7920222,1,-015478, -013664, -000572
1665273233.7920222,1,-015088, -014747, -000946
1665273233.7930186,1,-015088, -014747, -000946
1665273233.7931716,1,-015088, -014747, -000946
1665273233.7931716,1,-015088, -014747, -000946
1665273233.8158402,1,-014557, -016169, -001597
1665273233.8168707,1,-014557, -016169, -001597
1665273233.8168707,1,-014557, -016169, -001597
1665273233.8188672,1,-014557, -016169, -001597
1665273233.8190506,1,-014653, -017278, -002386
1665273233.8198612,1,-014653, -017278, -002386
1665273233.8198612,1,-014653, -017278, -002386
1665273233.8258193,1,-014653, -017278, -002386
1665273233.826815,1,-014870, -018514, -002731
1665273233.826815,1,-014870, -018514, -002731
1665273233.8278406,1,-014870, -018514, -002731
1665273233.8278406,1,-014870, -018514, -002731
1665273233.8288095,1,-015461, -019682, -002944
1665273233.8298397,1,-015461, -019682, -002944
1665273233.8300872,1,-015461, -019682, -002944
1665273233.8566847,1,-015461, -019682, -002944
1665273233.8576815,1,-015388, -020944, -003721
1665273233.8838112,1,-015388, -020944, -003721
1665273233.8846567,1,-015388, -020944, -003721
1665273233.9161727,1,-015388, -020944, -003721
1665273233.9171734,1,-014600, -022065, -004813
1665273233.9181674,1,-014600, -022065, -004813
1665273233.920163,1,-014600, -022065, -004813
1665273233.921163,1,-014600, -022065, -004813
1665273233.9221628,1,-014600, -022065, -004813
1665273233.9231546,1,-014219, -022353, -006140
1665273233.9241536,1,-014219, -022353, -006140
1665273233.9261794,1,-014219, -022353, -006140
1665273233.9271443,1,-014219, -022353, -006140
1665273233.9281712,1,-014026, -022706, -007507
1665273233.929138,1,-014026, -022706, -007507
1665273233.929138,1,-014026, -022706, -007507
1665273233.9301345,1,-014026, -022706, -007507
1665273233.9301345,1,-012553, -022985, -007891
1665273233.9321294,1,-012553, -022985, -007891
1665273233.9332485,1,-012553, -022985, -007891
1665273233.9332485,1,-012553, -022985, -007891
1665273233.9341266,1,-011792, -022365, -007090
1665273233.9346638,1,-011792, -022365, -007090
1665273233.9351208,1,-011792, -022365, -007090
1665273233.9351208,1,-011792, -022365, -007090
1665273233.9361181,1,-012295, -020673, -005546
1665273233.9361181,1,-012295, -020673, -005546
1665273233.9381125,1,-012295, -020673, -005546
1665273233.9391105,1,-012295, -020673, -005546
1665273233.940108,1,-012295, -020673, -005546
1665273233.9411051,1,-013057, -017917, -003477
1665273233.9430995,1,-013057, -017917, -003477
1665273233.944097,1,-013057, -017917, -003477
1665273233.945094,1,-013057, -017917, -003477
1665273233.94709,1,-013836, -015035, -001570
1665273233.9480898,1,-013836, -015035, -001570
1665273233.951079,1,-013836, -015035, -001570
1665273233.9512463,1,-013836, -015035, -001570
1665273233.9520757,1,-013729, -012394, -000328
1665273233.9520757,1,-013729, -012394, -000328
1665273233.9530735,1,-013729, -012394, -000328
1665273233.9530735,1,-013729, -012394, -000328
1665273233.9540706,1,-013729, -012394, -000328
1665273233.9540706,1,-013172, -009910, 000557
1665273233.9550679,1,-013172, -009910, 000557
1665273233.9553227,1,-013172, -009910, 000557
1665273233.956065,1,-013172, -009910, 000557
1665273233.956065,1,-013172, -009910, 000557
1665273233.9570625,1,-014012, -008565, 001196
1665273233.9570625,1,-014012, -008565, 001196
1665273233.9580598,1,-014012, -008565, 001196
1665273233.9580598,1,-014012, -008565, 001196
1665273233.9590569,1,-013839, -008557, 002287
1665273233.9592774,1,-013839, -008557, 002287
1665273233.9600542,1,-013839, -008557, 002287
1665273233.9600542,1,-013839, -008557, 002287
1665273233.9610517,1,-013709, -008670, 003113
1665273233.9610517,1,-013709, -008670, 003113
1665273233.9610517,1,-013709, -008670, 003113
1665273233.9620976,1,-013709, -008670, 003113
1665273233.9620976,1,-013709, -008670, 003113
1665273233.9630508,1,-013311, -008731, 003582
1665273233.9640443,1,-013311, -008731, 003582
1665273233.9643905,1,-013311, -008731, 003582
1665273233.9650424,1,-013311, -008731, 003582
1665273233.9650424,1,-013311, -008731, 003582
1665273233.9660385,1,-012887, -008783, 003765
1665273233.9660385,1,-012887, -008783, 003765
1665273233.9670355,1,-012887, -008783, 003765
1665273233.967169,1,-012887, -008783, 003765
1665273233.967169,1,-013245, -008966, 003161
1665273233.9680328,1,-013245, -008966, 003161
1665273233.9682848,1,-013245, -008966, 003161
1665273233.9682848,1,-013245, -008966, 003161
1665273233.9692843,1,-013245, -008966, 003161
1665273233.9693716,1,-013765, -008666, 002954
1665273233.9693716,1,-013765, -008666, 002954
1665273233.9702818,1,-013765, -008666, 002954
1665273233.9705856,1,-013765, -008666, 002954
1665273233.9712791,1,-013765, -008666, 002954
1665273233.9712791,1,-014072, -007508, 003129
1665273233.972277,1,-014072, -007508, 003129
1665273233.972277,1,-014072, -007508, 003129
1665273233.9732742,1,-014072, -007508, 003129
1665273233.9742718,1,-014506, -006008, 003430
1665273233.9743063,1,-014506, -006008, 003430
1665273233.9752688,1,-014506, -006008, 003430
1665273233.9752688,1,-014506, -006008, 003430
1665273233.9752688,1,-013570, 010964, 004494
1665273233.9762657,1,-013570, 010964, 004494
1665273233.9762657,1,-013570, 010964, 004494
1665273233.9762657,1,-012634, 010688, 004051
1665273233.9772632,1,-012634, 010688, 004051
1665273233.9776797,1,-012634, 010688, 004051
1665273233.9782605,1,-012634, 010688, 004051
1665273233.9782605,1,-012537, 009167, 003564
1665273233.9792602,1,-012537, 009167, 003564
1665273233.9797864,1,-012537, 009167, 003564
1665273233.9802556,1,-012537, 009167, 003564
1665273233.9802556,1,-013363, 007327, 002882
1665273233.980883,1,-013363, 007327, 002882
1665273233.9812522,1,-013363, 007327, 002882
1665273233.9812522,1,-013363, 007327, 002882
1665273233.9819205,1,-013363, 007327, 002882
1665273233.9822497,1,-014336, 005311, 002365
1665273233.9822497,1,-014336, 005311, 002365
1665273233.9832468,1,-014336, 005311, 002365
1665273233.9832468,1,-014336, 005311, 002365
1665273233.9832468,1,-014985, 003211, 002396
1665273233.9842439,1,-014985, 003211, 002396
1665273233.9842439,1,-014985, 003211, 002396
1665273233.9842439,1,-014985, 003211, 002396
1665273233.9852414,1,-015531, 001462, 002363
1665273233.9852414,1,-015531, 001462, 002363
1665273233.9852414,1,-015531, 001462, 002363
1665273233.9862387,1,-015531, 001462, 002363
1665273233.986337,1,-015858, -000310, 002330
1665273233.986337,1,-015858, -000310, 002330
1665273233.987236,1,-015858, -000310, 002330
1665273233.987236,1,-015858, -000310, 002330
1665273233.987236,1,-015759, -001828, 002431
1665273233.9882333,1,-015759, -001828, 002431
1665273233.989239,1,-015759, -001828, 002431
1665273233.990165,1,-015759, -001828, 002431
1665273233.990165,1,-015573, -003206, 002379
1665273233.9911268,1,-015573, -003206, 002379
1665273233.9912457,1,-015573, -003206, 002379
1665273233.9912457,1,-015573, -003206, 002379
1665273233.9921246,1,-015219, -004755, 001721
1665273233.9931214,1,-015219, -004755, 001721
1665273233.9931214,1,-015219, -004755, 001721
1665273233.9993234,1,-015219, -004755, 001721
1665273233.9998066,1,-015408, -006606, 000689
1665273234.0003567,1,-015408, -006606, 000689
1665273234.0033193,1,-015408, -006606, 000689
1665273234.003735,1,-015408, -006606, 000689
1665273234.004352,1,-015185, -008325, -000312
1665273234.004352,1,-015185, -008325, -000312
1665273234.005398,1,-015185, -008325, -000312
1665273234.006351,1,-015185, -008325, -000312
1665273234.006351,1,-014819, -009431, -001104
1665273234.0083487,1,-014819, -009431, -001104
1665273234.0083487,1,-014819, -009431, -001104
1665273234.0144541,1,-014819, -009431, -001104
1665273234.0149949,1,-014378, -010380, -001574
1665273234.015491,1,-014378, -010380, -001574
1665273234.0174866,1,-014378, -010380, -001574
1665273234.0175638,1,-014378, -010380, -001574
1665273234.0175638,1,-014505, -011314, -002286
1665273234.0184836,1,-014505, -011314, -002286
1665273234.020526,1,-014505, -011314, -002286
1665273234.020937,1,-014505, -011314, -002286
1665273234.0244493,1,-014664, -012597, -003476
1665273234.0250876,1,-014664, -012597, -003476
1665273234.0250876,1,-014664, -012597, -003476
1665273234.027061,1,-014664, -012597, -003476
1665273234.0272634,1,-014809, -014162, -004753
1665273234.0280578,1,-014809, -014162, -004753
1665273234.0290556,1,-014809, -014162, -004753
1665273234.0300536,1,-014809, -014162, -004753
1665273234.0340421,1,-014779, -015990, -005751
1665273234.0345135,1,-014779, -015990, -005751
1665273234.0398772,1,-014779, -015990, -005751
1665273234.0418646,1,-014779, -015990, -005751
1665273234.0428724,1,-014779, -015990, -005751
1665273234.045305,1,-014950, -017911, -006892
1665273234.046851,1,-014950, -017911, -006892
1665273234.0478473,1,-014950, -017911, -006892
1665273234.0488806,1,-014950, -017911, -006892
1665273234.0499136,1,-015335, -019812, -007730
1665273234.0509615,1,-015335, -019812, -007730
1665273234.0518384,1,-015335, -019812, -007730
1665273234.0528762,1,-015335, -019812, -007730
1665273234.0538774,1,-015336, -021149, -008490
1665273234.0548306,1,-015336, -021149, -008490
1665273234.0548306,1,-015336, -021149, -008490
1665273234.0560021,1,-015336, -021149, -008490
1665273234.056828,1,-014278, -021579, -008992
1665273234.0576246,1,-014278, -021579, -008992
1665273234.0585916,1,-014278, -021579, -008992
1665273234.0595887,1,-014278, -021579, -008992
1665273234.0607555,1,-012599, -020814, -009171
1665273234.061583,1,-012599, -020814, -009171
1665273234.0625827,1,-012599, -020814, -009171
1665273234.0635788,1,-012599, -020814, -009171
1665273234.0640297,1,-011866, -019501, -008427
1665273234.0649948,1,-011866, -019501, -008427
1665273234.0660236,1,-011866, -019501, -008427
1665273234.067179,1,-011866, -019501, -008427
1665273234.068017,1,-012054, -018080, -006690
1665273234.0710104,1,-012054, -018080, -006690
1665273234.0720043,1,-012054, -018080, -006690
1665273234.0720935,1,-012054, -018080, -006690
1665273234.0729728,1,-012512, -016516, -004684
1665273234.0738173,1,-012512, -016516, -004684
1665273234.0747905,1,-012512, -016516, -004684
1665273234.0795748,1,-012512, -016516, -004684
1665273234.0805042,1,-012985, -015122, -002554
1665273234.0805042,1,-012985, -015122, -002554
1665273234.0815012,1,-012985, -015122, -002554
1665273234.0844662,1,-012985, -015122, -002554
1665273234.084974,1,-013106, -013909, -001187
1665273234.0855827,1,-013106, -013909, -001187
1665273234.0865233,1,-013106, -013909, -001187
1665273234.0884893,1,-013106, -013909, -001187
1665273234.088753,1,-012750, -012920, -000060
1665273234.091482,1,-012750, -012920, -000060
1665273234.0916312,1,-012750, -012920, -000060
1665273234.0924778,1,-012750, -012920, -000060
1665273234.097435,1,-012514, -012256, 001043
1665273234.0979018,1,-012514, -012256, 001043
1665273234.0979018,1,-012514, -012256, 001043
1665273234.0988803,1,-012514, -012256, 001043
1665273234.0992215,1,-012382, -011826, 001744
1665273234.0998774,1,-012382, -011826, 001744
1665273234.0998774,1,-012382, -011826, 001744
1665273234.1003973,1,-012382, -011826, 001744
1665273234.1009295,1,-012679, -011608, 001927
1665273234.1068938,1,-012679, -011608, 001927
1665273234.107856,1,-012679, -011608, 001927
1665273234.107856,1,-012679, -011608, 001927
1665273234.107856,1,-013106, -011062, 001846
1665273234.108853,1,-013106, -011062, 001846
1665273234.108853,1,-013106, -011062, 001846
1665273234.108853,1,-013106, -011062, 001846
1665273234.1128433,1,-013393, -009989, 001786
1665273234.1132941,1,-013393, -009989, 001786
1665273234.1178296,1,-013393, -009989, 001786
1665273234.1188278,1,-013393, -009989, 001786
1665273234.1188278,1,-014088, -008422, 002153
1665273234.1220102,1,-014088, -008422, 002153
1665273234.1228166,1,-014088, -008422, 002153
1665273234.1232016,1,-014088, -008422, 002153
1665273234.1238136,1,-014900, -006601, 002407
1665273234.1238136,1,-014900, -006601, 002407
1665273234.1242828,1,-014900, -006601, 002407
1665273234.1248107,1,-014900, -006601, 002407
1665273234.1283505,1,-016009, -004787, 002529
1665273234.1290183,1,-016009, -004787, 002529
1665273234.1330097,1,-016009, -004787, 002529
1665273234.133479,1,-016009, -004787, 002529
1665273234.134004,1,-016009, -004787, 002529
1665273234.1359985,1,-016916, -003181, 002486
1665273234.1362026,1,-016916, -003181, 002486
1665273234.1362026,1,-016916, -003181, 002486
1665273234.136996,1,-016916, -003181, 002486
1665273234.1393435,1,-017915, -001627, 002350
1665273234.139988,1,-017915, -001627, 002350
1665273234.139988,1,-017915, -001627, 002350
1665273234.1433554,1,-017915, -001627, 002350
1665273234.1435251,1,-018016, 000206, 002524
1665273234.1435251,1,-018016, 000206, 002524
1665273234.1475103,1,-018016, 000206, 002524
1665273234.1485093,1,-018016, 000206, 002524
1665273234.1485093,1,-017603, 002418, 002827
1665273234.1508331,1,-017603, 002418, 002827
1665273234.1512465,1,-017603, 002418, 002827
1665273234.1518617,1,-017603, 002418, 002827
1665273234.1518617,1,-016729, 004771, 002929
1665273234.154379,1,-016729, 004771, 002929
1665273234.154379,1,-016729, 004771, 002929
1665273234.154379,1,-016729, 004771, 002929
1665273234.1579788,1,-015583, 006853, 003090
1665273234.1583333,1,-015583, 006853, 003090
1665273234.1629763,1,-015583, 006853, 003090
1665273234.1639736,1,-015583, 006853, 003090
1665273234.1649785,1,-014516, 007905, 003191
1665273234.16601,1,-014516, 007905, 003191
1665273234.166529,1,-014516, 007905, 003191
1665273234.16753,1,-014516, 007905, 003191
1665273234.1676233,1,-013556, 007398, 002932
1665273234.1693945,1,-013556, 007398, 002932
1665273234.170127,1,-013556, 007398, 002932
1665273234.1705172,1,-013556, 007398, 002932
1665273234.1731815,1,-013592, 006312, 002422
1665273234.1736698,1,-013592, 006312, 002422
1665273234.1742213,1,-013592, 006312, 002422
1665273234.1781828,1,-013592, 006312, 002422
1665273234.1781828,1,-014434, 005045, 001899
1665273234.18225,1,-014434, 005045, 001899
1665273234.1825125,1,-014434, 005045, 001899
1665273234.1825125,1,-014434, 005045, 001899
1665273234.1832497,1,-015638, 003571, 001222
1665273234.1832497,1,-015638, 003571, 001222
1665273234.18697,1,-015638, 003571, 001222
1665273234.18697,1,-015638, 003571, 001222
1665273234.1878111,1,-016289, 001945, 000648
1665273234.1883671,1,-016289, 001945, 000648
1665273234.188804,1,-016289, 001945, 000648
1665273234.1898413,1,-016289, 001945, 000648
1665273234.1952376,1,-016068, -000309, 000878
1665273234.1962373,1,-016068, -000309, 000878
1665273234.1965306,1,-016068, -000309, 000878
1665273234.1985989,1,-016068, -000309, 000878
1665273234.1985989,1,-015818, -002259, 000715
1665273234.199507,1,-015818, -002259, 000715
1665273234.199507,1,-015818, -002259, 000715
1665273234.2020922,1,-015818, -002259, 000715
1665273234.2025883,1,-015505, -003768, -000254
1665273234.203119,1,-015505, -003768, -000254
1665273234.2071354,1,-015505, -003768, -000254
1665273234.2077308,1,-015505, -003768, -000254
1665273234.2081654,1,-015107, -005094, -000881
1665273234.2095168,1,-015107, -005094, -000881
1665273234.2101321,1,-015107, -005094, -000881
1665273234.2101321,1,-015107, -005094, -000881
1665273234.2111294,1,-015107, -005094, -000881
1665273234.2131226,1,-014729, -006293, -001271
1665273234.2131226,1,-014729, -006293, -001271
1665273234.2169778,1,-014729, -006293, -001271
1665273234.2174058,1,-014529, -007374, -001686
1665273234.2180314,1,-014529, -007374, -001686
1665273234.219173,1,-014529, -007374, -001686
1665273234.2200794,1,-014529, -007374, -001686
1665273234.2209995,1,-014436, -008419, -002137
1665273234.2467828,1,-014436, -008419, -002137
1665273234.247777,1,-014436, -008419, -002137
1665273234.248775,1,-014436, -008419, -002137
1665273234.2497728,1,-014436, -008419, -002137
1665273234.2721653,1,-014291, -009216, -002644
1665273234.2731626,1,-014291, -009216, -002644
1665273234.2731626,1,-014291, -009216, -002644
1665273234.2741628,1,-014291, -009216, -002644
1665273234.2872086,1,-014227, -009967, -003330
1665273234.2881227,1,-014227, -009967, -003330
1665273234.28838,1,-014227, -009967, -003330
1665273234.2891192,1,-014227, -009967, -003330
1665273234.289507,1,-014168, -010890, -003997
1665273234.2931108,1,-014168, -010890, -003997
1665273234.2934241,1,-014168, -010890, -003997
1665273234.294108,1,-014168, -010890, -003997
1665273234.2951033,1,-014269, -012215, -004696
1665273234.2951033,1,-014269, -012215, -004696
1665273234.2961037,1,-014269, -012215, -004696
1665273234.2971313,1,-014269, -012215, -004696
1665273234.298098,1,-014709, -013848, -005875
1665273234.2984383,1,-014709, -013848, -005875
1665273234.2990952,1,-014709, -013848, -005875
1665273234.3001227,1,-014709, -013848, -005875
1665273234.301088,1,-015132, -015641, -007336
1665273234.3031666,1,-015132, -015641, -007336
1665273234.3041506,1,-015132, -015641, -007336
1665273234.305156,1,-015132, -015641, -007336
1665273234.3070738,1,-015160, -017660, -008348
1665273234.3082025,1,-015160, -017660, -008348
1665273234.3092322,1,-015160, -017660, -008348
1665273234.3101945,1,-015160, -017660, -008348
1665273234.3112338,1,-015160, -017660, -008348
1665273234.31217,1,-014283, -019401, -009295
1665273234.3131864,1,-014283, -019401, -009295
1665273234.3142164,1,-014283, -019401, -009295
1665273234.315613,1,-014283, -019401, -009295
1665273234.3166773,1,-012877, -020344, -010633
1665273234.3176823,1,-012877, -020344, -010633
1665273234.318605,1,-012877, -020344, -010633
1665273234.3205993,1,-012877, -020344, -010633
1665273234.3218668,1,-010700, -020704, -011147
1665273234.324315,1,-010700, -020704, -011147
1665273234.3246307,1,-010700, -020704, -011147
1665273234.3306468,1,-010700, -020704, -011147
1665273234.331063,1,-009023, -020712, -010520
1665273234.331676,1,-009023, -020712, -010520
1665273234.331676,1,-009023, -020712, -010520
1665273234.3326712,1,-009023, -020712, -010520
1665273234.3326712,1,-009023, -020712, -010520
1665273234.3336685,1,-009042, -020375, -008965
1665273234.3336685,1,-009042, -020375, -008965
1665273234.3336685,1,-009042, -020375, -008965
1665273234.3346672,1,-009042, -020375, -008965
1665273234.3350513,1,-009820, -019386, -006811
1665273234.3350513,1,-009820, -019386, -006811
1665273234.3356628,1,-009820, -019386, -006811
1665273234.3356628,1,-009820, -019386, -006811
1665273234.3356628,1,-009820, -019386, -006811
1665273234.3366675,1,-010742, -017882, -004527
1665273234.3366675,1,-010742, -017882, -004527
1665273234.3366675,1,-010742, -017882, -004527
1665273234.337631,1,-010742, -017882, -004527
1665273234.337631,1,-011473, -016408, -002367
1665273234.337631,1,-011473, -016408, -002367
1665273234.33866,1,-011473, -016408, -002367
1665273234.338717,1,-011473, -016408, -002367
1665273234.338717,1,-011473, -016408, -002367
1665273234.338717,1,-012017, -015008, -000623
1665273234.358347,1,-012017, -015008, -000623
1665273234.3588727,1,-012017, -015008, -000623
1665273234.3598478,1,-012017, -015008, -000623
1665273234.3603408,1,-012288, -013672, 000873
1665273234.3608437,1,-012288, -013672, 000873
1665273234.3608437,1,-012288, -013672, 000873
1665273234.3618414,1,-012288, -013672, 000873
1665273234.3628387,1,-012288, -013672, 000873
1665273234.3628387,1,-016014, -008475, 001804
1665273234.3638358,1,-016915, -006807, 001508
1665273234.3638358,1,-016915, -006807, 001508
1665273234.3648334,1,-016915, -006807, 001508
1665273234.3658335,1,-016915, -006807, 001508
1665273234.366829,1,-017511, -004775, 001296
1665273234.366829,1,-017511, -004775, 001296
1665273234.3676984,1,-017511, -004775, 001296
1665273234.368202,1,-017511, -004775, 001296
1665273234.368202,1,-018158, -002596, 001311
1665273234.369229,1,-018158, -002596, 001311
1665273234.369229,1,-018158, -002596, 001311
1665273234.3702,1,-018158, -002596, 001311
1665273234.3707235,1,-018238, 000121, 001853
1665273234.3711972,1,-018238, 000121, 001853
1665273234.3721943,1,-018238, 000121, 001853
1665273234.3721943,1,-018238, 000121, 001853
1665273234.3741891,1,-017997, 003599, 001991
1665273234.3744674,1,-017997, 003599, 001991
1665273234.3751945,1,-017997, 003599, 001991
1665273234.375773,1,-017997, 003599, 001991
1665273234.3761833,1,-017997, 003599, 001991
1665273234.3781781,1,-016725, 006914, 002196
1665273234.379176,1,-016725, 006914, 002196
1665273234.380189,1,-016725, 006914, 002196
1665273234.3811736,1,-016725, 006914, 002196
1665273234.382169,1,-015177, 009422, 003138
1665273234.384163,1,-015177, 009422, 003138
1665273234.3845942,1,-015177, 009422, 003138
1665273234.3851595,1,-015177, 009422, 003138
1665273234.3851595,1,-014381, 010719, 003589
1665273234.38792,1,-014381, 010719, 003589
1665273234.3889987,1,-014381, 010719, 003589
1665273234.3899963,1,-014381, 010719, 003589
1665273234.399335,1,-014447, 010796, 003604
1665273234.3998108,1,-014447, 010796, 003604
1665273234.400299,1,-014447, 010796, 003604
1665273234.400299,1,-014447, 010796, 003604
1665273234.4012973,1,-015027, 010137, 003553
1665273234.4012973,1,-015027, 010137, 003553
1665273234.4012973,1,-015027, 010137, 003553
1665273234.4023793,1,-015027, 010137, 003553
