time,marker,data_1,data_2,data_3
1665273277.095491,1,-008956, 002181, -012608
1665273277.0964882,1,-008956, 002181, -012608
1665273277.0967355,1,-008956, 002181, -012608
1665273277.0974858,1,-008973, 002203, -012622
1665273277.0984826,1,-008973, 002203, -012622
1665273277.0984826,1,-008973, 002203, -012622
1665273277.0994794,1,-008973, 002203, -012622
1665273277.1004767,1,-008973, 002203, -012622
1665273277.1006546,1,-009048, 002185, -012629
1665273277.1014738,1,-009048, 002185, -012629
1665273277.1024737,1,-009048, 002185, -012629
1665273277.1034698,1,-009048, 002185, -012629
1665273277.1044667,1,-009036, 002172, -012683
1665273277.1044667,1,-009036, 002172, -012683
1665273277.1054657,1,-009036, 002172, -012683
1665273277.1064606,1,-009036, 002172, -012683
1665273277.1064606,1,-009036, 002172, -012683
1665273277.1074865,1,-009061, 002196, -012667
1665273277.108786,1,-009061, 002196, -012667
1665273277.108786,1,-009061, 002196, -012667
1665273277.1094525,1,-009061, 002196, -012667
1665273277.1104507,1,-009061, 002196, -012667
1665273277.111448,1,-009105, 002167, -012748
1665273277.111597,1,-009105, 002167, -012748
1665273277.1124444,1,-009105, 002167, -012748
1665273277.1124444,1,-009105, 002167, -012748
1665273277.1134424,1,-009105, 002167, -012748
1665273277.1134424,1,-009102, 002167, -012785
1665273277.1144395,1,-009102, 002167, -012785
1665273277.1144395,1,-009102, 002167, -012785
1665273277.1154366,1,-009102, 002167, -012785
1665273277.1154366,1,-009118, 002136, -012791
1665273277.1164339,1,-009118, 002136, -012791
1665273277.1164339,1,-009118, 002136, -012791
1665273277.117431,1,-009118, 002136, -012791
1665273277.118433,1,-009118, 002136, -012791
1665273277.118433,1,-009132, 002071, -012802
1665273277.1194265,1,-009132, 002071, -012802
1665273277.120424,1,-009291, 002080, -012813
1665273277.1224184,1,-009243, 002122, -012806
1665273277.1234157,1,-009243, 002122, -012806
1665273277.1234157,1,-009243, 002122, -012806
1665273277.124413,1,-009243, 002122, -012806
1665273277.12541,1,-009247, 002114, -012771
1665273277.1255727,1,-009247, 002114, -012771
1665273277.1255727,1,-009247, 002114, -012771
1665273277.1264367,1,-009247, 002114, -012771
1665273277.1274047,1,-009186, 002132, -012674
1665273277.1274047,1,-009186, 002132, -012674
1665273277.128434,1,-009186, 002132, -012674
1665273277.128434,1,-009186, 002132, -012674
1665273277.1294005,1,-009186, 002132, -012674
1665273277.1294005,1,-009126, 002203, -012572
1665273277.1294005,1,-009126, 002203, -012572
1665273277.1303983,1,-009126, 002203, -012572
1665273277.1303983,1,-009126, 002203, -012572
1665273277.131396,1,-009073, 002254, -012514
1665273277.131396,1,-009073, 002254, -012514
1665273277.1326058,1,-009073, 002254, -012514
1665273277.1326058,1,-009073, 002254, -012514
1665273277.133389,1,-009068, 002296, -012596
1665273277.133389,1,-009068, 002296, -012596
1665273277.134386,1,-009068, 002296, -012596
1665273277.134386,1,-009068, 002296, -012596
1665273277.134386,1,-009042, 002309, -012563
1665273277.1353834,1,-009042, 002309, -012563
1665273277.1353834,1,-009042, 002309, -012563
1665273277.1363804,1,-009042, 002309, -012563
1665273277.1363804,1,-009008, 002249, -012606
1665273277.1373777,1,-009008, 002249, -012606
1665273277.1374094,1,-009008, 002249, -012606
1665273277.1374094,1,-009008, 002249, -012606
1665273277.1383753,1,-009036, 002235, -012536
1665273277.1383753,1,-009036, 002235, -012536
1665273277.1393998,1,-009036, 002235, -012536
1665273277.1393998,1,-009036, 002235, -012536
1665273277.1403975,1,-009062, 002230, -012590
1665273277.1404817,1,-009062, 002230, -012590
1665273277.1404817,1,-009062, 002230, -012590
1665273277.1413667,1,-009062, 002230, -012590
1665273277.1417143,1,-009076, 002211, -012589
1665273277.1423647,1,-009076, 002211, -012589
1665273277.1423647,1,-009076, 002211, -012589
1665273277.1433618,1,-009076, 002211, -012589
1665273277.147352,1,-009054, 002166, -012619
1665273277.1483483,1,-009054, 002166, -012619
1665273277.1483483,1,-009054, 002166, -012619
1665273277.1493464,1,-009054, 002166, -012619
1665273277.1493464,1,-009110, 002137, -012632
1665273277.150343,1,-009110, 002137, -012632
1665273277.150343,1,-009110, 002137, -012632
1665273277.15134,1,-009110, 002137, -012632
1665273277.1553311,1,-009104, 002108, -012665
1665273277.156327,1,-009104, 002108, -012665
1665273277.1573246,1,-009104, 002108, -012665
1665273277.157501,1,-009104, 002108, -012665
1665273277.1583216,1,-009093, 002060, -012726
1665273277.1583216,1,-009093, 002060, -012726
1665273277.159319,1,-009093, 002060, -012726
1665273277.1634166,1,-009093, 002060, -012726
1665273277.1634166,1,-009093, 002060, -012726
1665273277.1643057,1,-009113, 002019, -012774
1665273277.1682951,1,-009113, 002019, -012774
1665273277.1692932,1,-009113, 002019, -012774
1665273277.1692932,1,-009113, 002019, -012774
1665273277.1702902,1,-009120, 002013, -012782
1665273277.1702902,1,-009120, 002013, -012782
1665273277.171287,1,-009120, 002013, -012782
1665273277.171287,1,-009120, 002013, -012782
1665273277.1745517,1,-009158, 002001, -012786
1665273277.1752765,1,-009158, 002001, -012786
1665273277.179297,1,-009158, 002001, -012786
1665273277.1802628,1,-009158, 002001, -012786
1665273277.1802628,1,-009154, 001971, -012716
1665273277.1812606,1,-009154, 001971, -012716
1665273277.1822581,1,-009154, 001971, -012716
1665273277.182454,1,-009154, 001971, -012716
1665273277.182454,1,-009126, 001984, -012771
1665273277.184253,1,-009126, 001984, -012771
1665273277.184253,1,-009126, 001984, -012771
1665273277.1892397,1,-009126, 001984, -012771
1665273277.1902363,1,-009128, 001950, -012849
1665273277.1902363,1,-009128, 001950, -012849
1665273277.1962204,1,-009128, 001950, -012849
1665273277.1962204,1,-009128, 001950, -012849
1665273277.1972172,1,-009142, 001932, -012858
1665273277.1972172,1,-009142, 001932, -012858
1665273277.1982157,1,-009142, 001932, -012858
1665273277.1994338,1,-009142, 001932, -012858
1665273277.2002094,1,-009170, 001933, -012899
1665273277.2002094,1,-009170, 001933, -012899
1665273277.2012074,1,-009170, 001933, -012899
1665273277.2022052,1,-009170, 001933, -012899
1665273277.2022052,1,-009182, 001958, -012844
1665273277.2071908,1,-009182, 001958, -012844
1665273277.2081885,1,-009182, 001958, -012844
1665273277.2081885,1,-009182, 001958, -012844
1665273277.2091858,1,-009182, 001958, -012844
1665273277.2111802,1,-009177, 001977, -012830
1665273277.212178,1,-009177, 001977, -012830
1665273277.212178,1,-009177, 001977, -012830
1665273277.2127411,1,-009177, 001977, -012830
1665273277.2131748,1,-009125, 001973, -012844
1665273277.2141724,1,-009125, 001973, -012844
1665273277.2141724,1,-009125, 001973, -012844
1665273277.219159,1,-009125, 001973, -012844
1665273277.2201576,1,-009164, 002029, -012903
1665273277.2201576,1,-009164, 002029, -012903
1665273277.2262566,1,-009164, 002029, -012903
1665273277.2271414,1,-009164, 002029, -012903
1665273277.2281375,1,-009170, 001972, -012881
1665273277.229134,1,-009170, 001972, -012881
1665273277.2311273,1,-009170, 001972, -012881
1665273277.2312574,1,-009170, 001972, -012881
1665273277.2341201,1,-009206, 001967, -012883
1665273277.2351162,1,-009206, 001967, -012883
1665273277.2371109,1,-009206, 001967, -012883
1665273277.2373285,1,-009206, 001967, -012883
1665273277.2381082,1,-009200, 001959, -012908
1665273277.2381082,1,-009200, 001959, -012908
1665273277.2391052,1,-009200, 001959, -012908
1665273277.240103,1,-009200, 001959, -012908
1665273277.240103,1,-009187, 001969, -012848
1665273277.240103,1,-009187, 001969, -012848
1665273277.244093,1,-009187, 001969, -012848
1665273277.2450917,1,-009187, 001969, -012848
1665273277.2460878,1,-009175, 001985, -012828
1665273277.2460878,1,-009175, 001985, -012828
1665273277.249079,1,-009175, 001985, -012828
1665273277.249079,1,-009175, 001985, -012828
1665273277.2500765,1,-009138, 002050, -012798
1665273277.2500765,1,-009138, 002050, -012798
1665273277.252071,1,-009138, 002050, -012798
1665273277.2530677,1,-009138, 002050, -012798
1665273277.2530677,1,-009138, 002050, -012798
1665273277.2530677,1,-009116, 002083, -012742
1665273277.2560604,1,-009116, 002083, -012742
1665273277.2564955,1,-009116, 002083, -012742
1665273277.2570574,1,-009073, 002089, -012712
1665273277.2590523,1,-009073, 002089, -012712
1665273277.2600603,1,-009073, 002089, -012712
1665273277.2610514,1,-009073, 002089, -012712
1665273277.2935212,1,-009073, 002089, -012712
1665273277.2945192,1,-009072, 002112, -012657
1665273277.2945192,1,-009072, 002112, -012657
1665273277.295516,1,-009072, 002112, -012657
1665273277.295516,1,-009072, 002112, -012657
1665273277.2965143,1,-009083, 002109, -012650
1665273277.2965143,1,-009083, 002109, -012650
1665273277.2975113,1,-009083, 002109, -012650
1665273277.2976608,1,-009083, 002109, -012650
1665273277.2985077,1,-009049, 002127, -012613
1665273277.2985563,1,-009049, 002127, -012613
1665273277.299505,1,-009049, 002127, -012613
1665273277.3005025,1,-009049, 002127, -012613
1665273277.301125,1,-009036, 002169, -012617
1665273277.3014996,1,-009036, 002169, -012617
1665273277.302497,1,-009036, 002169, -012617
1665273277.3034945,1,-009036, 002169, -012617
1665273277.303525,1,-008980, 002136, -012612
1665273277.3044918,1,-008980, 002136, -012612
1665273277.3064864,1,-008980, 002136, -012612
1665273277.3074834,1,-008980, 002136, -012612
1665273277.3084812,1,-008970, 002178, -012667
1665273277.3084812,1,-008970, 002178, -012667
1665273277.310028,1,-008970, 002178, -012667
1665273277.3104758,1,-008970, 002178, -012667
1665273277.3114734,1,-008970, 002178, -012667
1665273277.313468,1,-008975, 002181, -012658
1665273277.314465,1,-008975, 002181, -012658
1665273277.3154624,1,-008975, 002181, -012658
1665273277.3164606,1,-008975, 002181, -012658
1665273277.3184545,1,-008944, 002178, -012678
1665273277.3185906,1,-008944, 002178, -012678
1665273277.3194516,1,-008944, 002178, -012678
1665273277.3204498,1,-008944, 002178, -012678
1665273277.3214512,1,-008979, 002154, -012709
1665273277.321759,1,-008979, 002154, -012709
1665273277.3224442,1,-008979, 002154, -012709
1665273277.3274655,1,-008979, 002154, -012709
1665273277.3274655,1,-009012, 002136, -012730
1665273277.3284307,1,-009012, 002136, -012730
1665273277.328821,1,-009012, 002136, -012730
1665273277.3294253,1,-009012, 002136, -012730
1665273277.3294253,1,-009041, 002161, -012761
1665273277.3304222,1,-009041, 002161, -012761
1665273277.3304222,1,-009041, 002161, -012761
1665273277.3304222,1,-009041, 002161, -012761
1665273277.3314195,1,-009041, 002161, -012761
1665273277.3314195,1,-009107, 002193, -012790
1665273277.332417,1,-009107, 002193, -012790
1665273277.3324368,1,-009107, 002193, -012790
1665273277.3324368,1,-009107, 002193, -012790
1665273277.3334143,1,-009143, 002173, -012827
1665273277.3334143,1,-009143, 002173, -012827
1665273277.3334143,1,-009143, 002173, -012827
1665273277.3344116,1,-009143, 002173, -012827
1665273277.3344116,1,-009142, 002113, -012876
1665273277.3354397,1,-009142, 002113, -012876
1665273277.3354397,1,-009142, 002113, -012876
1665273277.3364065,1,-009142, 002113, -012876
1665273277.3364065,1,-009175, 002130, -012932
1665273277.3368757,1,-009175, 002130, -012932
1665273277.337404,1,-009175, 002130, -012932
1665273277.337404,1,-009175, 002130, -012932
1665273277.337404,1,-009149, 002121, -012944
1665273277.338401,1,-009149, 002121, -012944
1665273277.3443859,1,-009149, 002121, -012944
1665273277.345464,1,-009149, 002121, -012944
1665273277.3463833,1,-009155, 002082, -012965
1665273277.3463833,1,-009155, 002082, -012965
1665273277.3473773,1,-009155, 002082, -012965
1665273277.3473773,1,-009155, 002082, -012965
1665273277.3483746,1,-009155, 002082, -012965
1665273277.3483746,1,-009178, 002085, -012941
1665273277.349372,1,-009178, 002085, -012941
1665273277.3549964,1,-009178, 002085, -012941
1665273277.3553565,1,-009178, 002085, -012941
1665273277.3553565,1,-009142, 002093, -012967
1665273277.3563528,1,-009142, 002093, -012967
1665273277.3573508,1,-009142, 002093, -012967
1665273277.3576832,1,-009142, 002093, -012967
1665273277.358348,1,-009128, 002122, -012930
1665273277.358348,1,-009128, 002122, -012930
1665273277.3593452,1,-009128, 002122, -012930
1665273277.360051,1,-009128, 002122, -012930
1665273277.3643317,1,-009074, 002098, -012885
1665273277.36533,1,-009074, 002098, -012885
1665273277.36533,1,-009074, 002098, -012885
1665273277.366328,1,-009074, 002098, -012885
1665273277.3693187,1,-009065, 002108, -012895
1665273277.370316,1,-009065, 002108, -012895
1665273277.370316,1,-009065, 002108, -012895
1665273277.3723109,1,-009065, 002108, -012895
1665273277.3724687,1,-009018, 002093, -012846
1665273277.3724687,1,-009018, 002093, -012846
1665273277.3762999,1,-009018, 002093, -012846
1665273277.3772976,1,-009018, 002093, -012846
1665273277.378297,1,-009000, 002079, -012833
1665273277.3792927,1,-009000, 002079, -012833
1665273277.3802893,1,-009000, 002079, -012833
1665273277.3842788,1,-009000, 002079, -012833
1665273277.3853486,1,-009018, 002098, -012840
1665273277.3863492,1,-009018, 002098, -012840
1665273277.4372132,1,-009018, 002098, -012840
1665273277.4382102,1,-009018, 002098, -012840
1665273277.4392092,1,-009040, 002060, -012888
1665273277.4396,1,-009040, 002060, -012888
1665273277.4402053,1,-009040, 002060, -012888
1665273277.441204,1,-009040, 002060, -012888
1665273277.441204,1,-009031, 002056, -012837
1665273277.442232,1,-009031, 002056, -012837
1665273277.442232,1,-009031, 002056, -012837
1665273277.4431975,1,-009031, 002056, -012837
1665273277.4441955,1,-009036, 002039, -012800
1665273277.4441955,1,-009036, 002039, -012800
1665273277.445192,1,-009036, 002039, -012800
1665273277.4461892,1,-009036, 002039, -012800
1665273277.4471893,1,-009036, 002039, -012800
1665273277.4481857,1,-009073, 002084, -012849
1665273277.449182,1,-009073, 002084, -012849
1665273277.4493701,1,-009073, 002084, -012849
1665273277.4511757,1,-009073, 002084, -012849
1665273277.4512446,1,-009081, 002075, -012843
1665273277.4521728,1,-009081, 002075, -012843
1665273277.4524865,1,-009081, 002075, -012843
1665273277.45317,1,-009081, 002075, -012843
1665273277.4541676,1,-009101, 002106, -012900
1665273277.455165,1,-009101, 002106, -012900
1665273277.4571598,1,-009101, 002106, -012900
1665273277.4573393,1,-009101, 002106, -012900
1665273277.458157,1,-009153, 002043, -012885
1665273277.460152,1,-009153, 002043, -012885
1665273277.4611523,1,-009153, 002043, -012885
1665273277.4621491,1,-009153, 002043, -012885
1665273277.4631453,1,-009191, 002051, -012897
1665273277.4641418,1,-009191, 002051, -012897
1665273277.4651384,1,-009191, 002051, -012897
1665273277.4661367,1,-009191, 002051, -012897
1665273277.467133,1,-009194, 002055, -012837
1665273277.4681304,1,-009194, 002055, -012837
1665273277.4691277,1,-009194, 002055, -012837
1665273277.4701247,1,-009194, 002055, -012837
1665273277.4721196,1,-009194, 002055, -012837
1665273277.4731169,1,-009166, 002102, -012828
1665273277.4741144,1,-009166, 002102, -012828
1665273277.4751115,1,-009166, 002102, -012828
1665273277.4751115,1,-009166, 002102, -012828
1665273277.4771059,1,-009157, 002158, -012737
1665273277.4810963,1,-009157, 002158, -012737
1665273277.487303,1,-009157, 002158, -012737
1665273277.487708,1,-009157, 002158, -012737
1665273277.4883003,1,-009131, 002124, -012719
1665273277.4883003,1,-009131, 002124, -012719
1665273277.4892974,1,-009131, 002124, -012719
1665273277.4892974,1,-009131, 002124, -012719
1665273277.4902956,1,-009131, 002124, -012719
1665273277.4902956,1,-009106, 002130, -012727
1665273277.4912932,1,-009106, 002130, -012727
1665273277.49229,1,-009106, 002130, -012727
1665273277.49229,1,-009106, 002130, -012727
1665273277.4932888,1,-009098, 002178, -012659
1665273277.4932888,1,-009098, 002178, -012659
1665273277.4942853,1,-009098, 002178, -012659
1665273277.4942853,1,-009098, 002178, -012659
1665273277.4942853,1,-009107, 002148, -012634
1665273277.495282,1,-009107, 002148, -012634
1665273277.4962795,1,-009107, 002148, -012634
1665273277.497277,1,-009107, 002148, -012634
1665273277.497277,1,-009107, 002148, -012634
1665273277.4982736,1,-009094, 002169, -012613
1665273277.4982736,1,-009094, 002169, -012613
1665273277.499271,1,-009094, 002169, -012613
1665273277.4994144,1,-009094, 002169, -012613
1665273277.5002682,1,-009098, 002174, -012578
1665273277.5002682,1,-009098, 002174, -012578
1665273277.5007374,1,-009098, 002174, -012578
1665273277.5012655,1,-009098, 002174, -012578
1665273277.5012655,1,-009099, 002162, -012554
1665273277.5019135,1,-009099, 002162, -012554
1665273277.502264,1,-009099, 002162, -012554
1665273277.502264,1,-009099, 002162, -012554
1665273277.5032601,1,-009072, 002105, -012561
1665273277.5032601,1,-009051, 002090, -012605
1665273277.5042577,1,-009051, 002090, -012605
1665273277.5042887,1,-009051, 002090, -012605
1665273277.5042887,1,-009051, 002090, -012605
1665273277.5052547,1,-009051, 002090, -012605
1665273277.5053859,1,-009066, 002071, -012637
1665273277.5053859,1,-009066, 002071, -012637
1665273277.506252,1,-009066, 002071, -012637
1665273277.5065033,1,-009066, 002071, -012637
1665273277.5072494,1,-009094, 002020, -012715
1665273277.5072494,1,-009094, 002020, -012715
1665273277.5077667,1,-009094, 002020, -012715
1665273277.508247,1,-009094, 002020, -012715
1665273277.508247,1,-009095, 002028, -012752
1665273277.509279,1,-009095, 002028, -012752
1665273277.509279,1,-009095, 002028, -012752
1665273277.5102422,1,-009095, 002028, -012752
1665273277.5112412,1,-009108, 001926, -012757
1665273277.514231,1,-009108, 001926, -012757
1665273277.5152285,1,-009108, 001926, -012757
1665273277.5152285,1,-009108, 001926, -012757
1665273277.5212128,1,-009131, 001918, -012820
1665273277.5213487,1,-009131, 001918, -012820
1665273277.52221,1,-009131, 001918, -012820
1665273277.52221,1,-009131, 001918, -012820
1665273277.52221,1,-009134, 001957, -012756
1665273277.5232072,1,-009134, 001957, -012756
1665273277.5232072,1,-009134, 001957, -012756
1665273277.524204,1,-009134, 001957, -012756
1665273277.5252025,1,-009096, 001980, -012813
1665273277.5261993,1,-009096, 001980, -012813
1665273277.5281951,1,-009096, 001980, -012813
1665273277.5291915,1,-009096, 001980, -012813
1665273277.53019,1,-009098, 001991, -012847
1665273277.5331805,1,-009098, 001991, -012847
1665273277.5341783,1,-009098, 001991, -012847
1665273277.5341783,1,-009098, 001991, -012847
1665273277.535176,1,-009096, 002001, -012922
1665273277.5356007,1,-009096, 002001, -012922
1665273277.5361724,1,-009096, 002001, -012922
1665273277.5361724,1,-009096, 002001, -012922
1665273277.5371706,1,-009087, 002024, -012945
1665273277.5371706,1,-009087, 002024, -012945
1665273277.5392442,1,-009087, 002024, -012945
1665273277.543185,1,-009087, 002024, -012945
1665273277.5441513,1,-009087, 002024, -012945
1665273277.5441513,1,-009094, 002059, -012914
1665273277.5461457,1,-009094, 002059, -012914
1665273277.5461788,1,-009094, 002059, -012914
1665273277.5461788,1,-009094, 002059, -012914
1665273277.5512345,1,-009133, 002145, -012866
1665273277.5512345,1,-009133, 002145, -012866
1665273277.55213,1,-009133, 002145, -012866
1665273277.55213,1,-009133, 002145, -012866
1665273277.553127,1,-009136, 002205, -012877
1665273277.553127,1,-009136, 002205, -012877
1665273277.5541246,1,-009136, 002205, -012877
1665273277.5551217,1,-009136, 002205, -012877
1665273277.5561194,1,-009147, 002199, -012835
1665273277.5654008,1,-009147, 002199, -012835
1665273277.5654008,1,-009147, 002199, -012835
1665273277.566093,1,-009147, 002199, -012835
1665273277.566093,1,-009108, 002246, -012886
1665273277.567089,1,-009108, 002246, -012886
1665273277.567089,1,-009108, 002246, -012886
1665273277.567089,1,-009108, 002246, -012886
1665273277.5690842,1,-009101, 002296, -012878
1665273277.5700815,1,-009101, 002296, -012878
1665273277.5710833,1,-009101, 002296, -012878
1665273277.5730746,1,-009101, 002296, -012878
1665273277.5740714,1,-009066, 002351, -012850
1665273277.5740714,1,-009066, 002351, -012850
1665273277.5790582,1,-009066, 002351, -012850
1665273277.5790582,1,-009066, 002351, -012850
1665273277.5800555,1,-009040, 002363, -012841
1665273277.580222,1,-009040, 002363, -012841
1665273277.5810523,1,-009040, 002363, -012841
1665273277.5810523,1,-009040, 002363, -012841
1665273277.5831056,1,-009040, 002363, -012841
1665273277.5831056,1,-009029, 002400, -012731
1665273277.5840454,1,-009029, 002400, -012731
1665273277.5850425,1,-009029, 002400, -012731
1665273277.5895422,1,-009029, 002400, -012731
1665273277.5905397,1,-009035, 002429, -012792
1665273277.5905397,1,-009035, 002429, -012792
1665273277.591537,1,-009035, 002429, -012792
1665273277.591592,1,-009035, 002429, -012792
1665273277.591592,1,-009050, 002394, -012876
