x_acc,y_acc,z_acc,label
1663835676.3303065,1,000418, -000100, 017037
1663835676.331304,1,000418, -000100, 017037
1663835676.3315082,1,000418, -000100, 017037
1663835676.3315082,1,000418, -000100, 017037
1663835676.3315082,1,000426, -000118, 017037
1663835676.3315082,1,000426, -000118, 017037
1663835676.3325078,1,000426, -000118, 017037
1663835676.3325078,1,000426, -000118, 017037
1663835676.3329146,1,000426, -000118, 017037
1663835676.3339462,1,000426, -000118, 017037
1663835676.3346117,1,000426, -000118, 017037
1663835676.3346117,1,000426, -000118, 017037
1663835676.3346117,1,000426, -000118, 017037
1663835676.3356094,1,000426, -000118, 017037
1663835676.3368306,1,000413, -000106, 017033
1663835676.3368306,1,000413, -000106, 017033
1663835676.3403196,1,000413, -000106, 017033
1663835676.3403196,1,000413, -000106, 017033
1663835676.3403196,1,000413, -000106, 017033
1663835676.3403196,1,000413, -000106, 017033
1663835676.3413653,1,000413, -000106, 017033
1663835676.3413653,1,000413, -000106, 017033
1663835676.3433757,1,000413, -000106, 017033
1663835676.3445265,1,000413, -000106, 017033
1663835676.3455248,1,000413, -000106, 017033
1663835676.3461857,1,000413, -000098, 017063
1663835676.3471835,1,000413, -000098, 017063
1663835676.3482122,1,000413, -000098, 017063
1663835676.3485699,1,000413, -000098, 017063
1663835676.349605,1,000413, -000098, 017063
1663835676.3501759,1,000413, -000098, 017063
1663835676.3512123,1,000413, -000098, 017063
1663835676.3517952,1,000413, -000098, 017063
1663835676.3528366,1,000413, -000098, 017063
1663835676.3530557,1,000413, -000098, 017063
1663835676.353608,1,000415, -000090, 016974
1663835676.353608,1,000415, -000090, 016974
1663835676.3548794,1,000415, -000090, 016974
1663835676.355922,1,000415, -000090, 016974
1663835676.3561547,1,000415, -000090, 016974
1663835676.3571985,1,000415, -000090, 016974
1663835676.3574176,1,000415, -000090, 016974
1663835676.3584595,1,000415, -000090, 016974
1663835676.358682,1,000415, -000090, 016974
1663835676.359724,1,000415, -000090, 016974
1663835676.3599463,1,000431, -000059, 017008
1663835676.3609872,1,000431, -000059, 017008
1663835676.361072,1,000431, -000059, 017008
1663835676.361072,1,000431, -000059, 017008
1663835676.362084,1,000431, -000059, 017008
1663835676.362601,1,000431, -000059, 017008
1663835676.362601,1,000431, -000059, 017008
1663835676.363615,1,000431, -000059, 017008
1663835676.364132,1,000431, -000059, 017008
1663835676.364132,1,000431, -000059, 017008
1663835676.365141,1,000445, -000080, 017055
1663835676.3656745,1,000445, -000080, 017055
1663835676.366715,1,000445, -000080, 017055
1663835676.3668292,1,000445, -000080, 017055
1663835676.3668292,1,000445, -000080, 017055
1663835676.3678255,1,000445, -000080, 017055
1663835676.368344,1,000445, -000080, 017055
1663835676.368344,1,000445, -000080, 017055
1663835676.369341,1,000445, -000080, 017055
1663835676.369793,1,000445, -000080, 017055
1663835676.369793,1,000425, -000084, 017022
1663835676.370791,1,000425, -000084, 017022
1663835676.370791,1,000425, -000084, 017022
1663835676.3718257,1,000425, -000084, 017022
1663835676.3718257,1,000425, -000084, 017022
1663835676.3718257,1,000425, -000084, 017022
1663835676.3728244,1,000425, -000084, 017022
1663835676.373264,1,000425, -000084, 017022
1663835676.373264,1,000425, -000084, 017022
1663835676.374262,1,000425, -000084, 017022
1663835676.3745174,1,000427, -000120, 017081
1663835676.3745174,1,000427, -000120, 017081
1663835676.3755155,1,000427, -000120, 017081
1663835676.3757708,1,000427, -000120, 017081
1663835676.3757708,1,000427, -000120, 017081
1663835676.3767686,1,000427, -000120, 017081
1663835676.3770404,1,000427, -000120, 017081
1663835676.3770404,1,000427, -000120, 017081
1663835676.378038,1,000427, -000120, 017081
1663835676.3782916,1,000427, -000120, 017081
1663835676.3782916,1,000441, -000097, 017039
1663835676.3793206,1,000441, -000097, 017039
1663835676.3794096,1,000441, -000097, 017039
1663835676.3794096,1,000441, -000097, 017039
1663835676.3794096,1,000441, -000097, 017039
1663835676.38045,1,000441, -000097, 017039
1663835676.380816,1,000441, -000097, 017039
1663835676.380816,1,000441, -000097, 017039
1663835676.3818135,1,000441, -000097, 017039
1663835676.3818135,1,000441, -000097, 017039
1663835676.3818135,1,000441, -000097, 017039
1663835676.3828108,1,000389, -000094, 017054
1663835676.3828108,1,000389, -000094, 017054
1663835676.3828108,1,000389, -000094, 017054
1663835676.3838377,1,000389, -000094, 017054
1663835676.3840857,1,000389, -000094, 017054
1663835676.3840857,1,000389, -000094, 017054
1663835676.3840857,1,000389, -000094, 017054
1663835676.3851156,1,000389, -000094, 017054
1663835676.3851156,1,000389, -000094, 017054
1663835676.3851156,1,000389, -000094, 017054
1663835676.3861382,1,000403, -000084, 017048
1663835676.3864896,1,000403, -000084, 017048
1663835676.3864896,1,000403, -000084, 017048
1663835676.3864896,1,000403, -000084, 017048
1663835676.3885555,1,000403, -000084, 017048
1663835676.389173,1,000403, -000084, 017048
1663835676.389173,1,000403, -000084, 017048
1663835676.389173,1,000403, -000084, 017048
1663835676.3901951,1,000403, -000084, 017048
1663835676.3905632,1,000403, -000084, 017048
1663835676.3905632,1,000438, -000105, 017042
1663835676.3905632,1,000438, -000105, 017042
1663835676.3915932,1,000438, -000105, 017042
1663835676.3915932,1,000438, -000105, 017042
1663835676.3915932,1,000438, -000105, 017042
1663835676.3926146,1,000438, -000105, 017042
1663835676.392966,1,000438, -000105, 017042
1663835676.392966,1,000438, -000105, 017042
1663835676.392966,1,000438, -000105, 017042
1663835676.3939881,1,000438, -000105, 017042
1663835676.3939881,1,000384, -000103, 017039
1663835676.3950026,1,000384, -000103, 017039
1663835676.3950026,1,000384, -000103, 017039
1663835676.3950026,1,000384, -000103, 017039
1663835676.395985,1,000384, -000103, 017039
1663835676.395985,1,000384, -000103, 017039
1663835676.395985,1,000384, -000103, 017039
1663835676.3969798,1,000384, -000103, 017039
1663835676.3970761,1,000384, -000103, 017039
1663835676.3970761,1,000384, -000103, 017039
1663835676.3970761,1,000384, -000103, 017039
1663835676.3982992,1,000389, -000107, 017015
1663835676.3982992,1,000389, -000107, 017015
1663835676.4003172,1,000389, -000107, 017015
1663835676.401124,1,000389, -000107, 017015
1663835676.401124,1,000389, -000107, 017015
1663835676.401124,1,000389, -000107, 017015
1663835676.402123,1,000389, -000107, 017015
1663835676.4023874,1,000389, -000107, 017015
1663835676.4023874,1,000389, -000107, 017015
1663835676.4191678,1,000389, -000107, 017015
1663835676.4191678,1,000427, -000129, 017032
1663835676.4305787,1,000427, -000129, 017032
1663835676.4315777,1,000427, -000129, 017032
1663835676.4325747,1,000427, -000129, 017032
1663835676.4332209,1,000427, -000129, 017032
1663835676.434253,1,000427, -000129, 017032
1663835676.434551,1,000427, -000129, 017032
1663835676.435549,1,000427, -000129, 017032
1663835676.4360752,1,000427, -000129, 017032
1663835676.4371083,1,000427, -000129, 017032
1663835676.4373977,1,000407, -000099, 017036
1663835676.4384344,1,000407, -000099, 017036
1663835676.438727,1,000407, -000099, 017036
1663835676.4397655,1,000407, -000099, 017036
1663835676.4400506,1,000407, -000099, 017036
1663835676.4410834,1,000407, -000099, 017036
1663835676.4413886,1,000407, -000099, 017036
1663835676.4413886,1,000407, -000099, 017036
1663835676.4424286,1,000407, -000099, 017036
1663835676.4429717,1,000407, -000099, 017036
1663835676.4429717,1,000415, -000083, 017050
1663835676.4440126,1,000415, -000083, 017050
1663835676.4450128,1,000415, -000083, 017050
1663835676.4450128,1,000415, -000083, 017050
1663835676.4460106,1,000415, -000083, 017050
1663835676.4461825,1,000415, -000083, 017050
1663835676.4461825,1,000415, -000083, 017050
1663835676.4472225,1,000415, -000083, 017050
1663835676.4477665,1,000415, -000083, 017050
1663835676.4477665,1,000415, -000083, 017050
1663835676.4487987,1,000415, -000083, 017050
1663835676.4487987,1,000357, -000108, 017060
1663835676.4499629,1,000357, -000108, 017060
1663835676.450992,1,000357, -000108, 017060
1663835676.450992,1,000357, -000108, 017060
1663835676.4515965,1,000357, -000108, 017060
1663835676.4515965,1,000357, -000108, 017060
1663835676.4525943,1,000357, -000108, 017060
1663835676.452914,1,000357, -000108, 017060
1663835676.4536233,1,000357, -000108, 017060
1663835676.4536233,1,000357, -000108, 017060
1663835676.4542313,1,000403, -000116, 017035
1663835676.4542313,1,000403, -000116, 017035
1663835676.4552293,1,000403, -000116, 017035
1663835676.4552293,1,000403, -000116, 017035
1663835676.4552293,1,000403, -000116, 017035
1663835676.4562573,1,000403, -000116, 017035
1663835676.4562573,1,000403, -000116, 017035
1663835676.4572568,1,000403, -000116, 017035
1663835676.457409,1,000403, -000116, 017035
1663835676.457409,1,000403, -000116, 017035
1663835676.4584405,1,000371, -000142, 017076
1663835676.4585416,1,000371, -000142, 017076
1663835676.4585416,1,000371, -000142, 017076
1663835676.4595628,1,000371, -000142, 017076
1663835676.4596357,1,000371, -000142, 017076
1663835676.4596357,1,000371, -000142, 017076
1663835676.4606602,1,000371, -000142, 017076
1663835676.4607291,1,000371, -000142, 017076
1663835676.4607291,1,000371, -000142, 017076
1663835676.4617267,1,000371, -000142, 017076
1663835676.461826,1,000371, -000142, 017076
1663835676.461826,1,000403, -000120, 017041
1663835676.4628475,1,000403, -000120, 017041
1663835676.462923,1,000403, -000120, 017041
1663835676.462923,1,000403, -000120, 017041
1663835676.4639473,1,000403, -000120, 017041
1663835676.464017,1,000403, -000120, 017041
1663835676.464017,1,000403, -000120, 017041
1663835676.464017,1,000403, -000120, 017041
1663835676.465324,1,000403, -000120, 017041
1663835676.465324,1,000403, -000120, 017041
1663835676.465324,1,000386, -000114, 017019
1663835676.4663455,1,000386, -000114, 017019
1663835676.4665098,1,000386, -000114, 017019
1663835676.4665098,1,000386, -000114, 017019
1663835676.4665098,1,000386, -000114, 017019
1663835676.4675076,1,000386, -000114, 017019
1663835676.4677901,1,000386, -000114, 017019
1663835676.4677901,1,000386, -000114, 017019
1663835676.4677901,1,000386, -000114, 017019
1663835676.4687898,1,000386, -000114, 017019
1663835676.4690654,1,000412, -000145, 016995
1663835676.4690654,1,000412, -000145, 016995
1663835676.4690654,1,000412, -000145, 016995
1663835676.4700632,1,000412, -000145, 016995
1663835676.4703417,1,000412, -000145, 016995
1663835676.4703417,1,000412, -000145, 016995
1663835676.4703417,1,000412, -000145, 016995
1663835676.4713395,1,000412, -000145, 016995
1663835676.4716191,1,000412, -000145, 016995
1663835676.4716191,1,000412, -000145, 016995
1663835676.4716191,1,000390, -000120, 017072
1663835676.472617,1,000390, -000120, 017072
1663835676.4728925,1,000390, -000120, 017072
1663835676.4728925,1,000390, -000120, 017072
1663835676.4728925,1,000390, -000120, 017072
1663835676.4738903,1,000390, -000120, 017072
1663835676.4740994,1,000390, -000120, 017072
1663835676.4740994,1,000390, -000120, 017072
1663835676.4740994,1,000390, -000120, 017072
1663835676.4750974,1,000390, -000120, 017072
1663835676.4753284,1,000372, -000131, 017039
1663835676.4753284,1,000372, -000131, 017039
1663835676.4753284,1,000372, -000131, 017039
1663835676.4763284,1,000372, -000131, 017039
1663835676.4764793,1,000372, -000131, 017039
1663835676.4764793,1,000372, -000131, 017039
1663835676.4764793,1,000372, -000131, 017039
1663835676.4774766,1,000372, -000131, 017039
1663835676.4774947,1,000372, -000131, 017039
1663835676.4774947,1,000372, -000131, 017039
1663835676.4774947,1,000372, -000131, 017039
1663835676.4774947,1,000402, -000119, 017038
1663835676.4784925,1,000402, -000119, 017038
1663835676.4785633,1,000402, -000119, 017038
1663835676.4785633,1,000402, -000119, 017038
1663835676.4785633,1,000402, -000119, 017038
1663835676.4785633,1,000402, -000119, 017038
1663835676.4795606,1,000402, -000119, 017038
1663835676.4795952,1,000402, -000119, 017038
1663835676.4795952,1,000402, -000119, 017038
1663835676.4795952,1,000402, -000119, 017038
1663835676.4795952,1,000394, -000141, 017046
1663835676.4805927,1,000394, -000141, 017046
1663835676.4805927,1,000394, -000141, 017046
1663835676.480925,1,000394, -000141, 017046
1663835676.480925,1,000394, -000141, 017046
1663835676.480925,1,000394, -000141, 017046
1663835676.480925,1,000394, -000141, 017046
1663835676.4819229,1,000394, -000141, 017046
1663835676.4819973,1,000394, -000141, 017046
1663835676.4819973,1,000394, -000141, 017046
1663835676.4819973,1,000359, -000118, 017049
1663835676.4819973,1,000359, -000118, 017049
1663835676.4829948,1,000359, -000118, 017049
1663835676.4830313,1,000359, -000118, 017049
1663835676.4830313,1,000359, -000118, 017049
1663835676.4830313,1,000359, -000118, 017049
1663835676.4830313,1,000359, -000118, 017049
1663835676.4840288,1,000359, -000118, 017049
1663835676.4841034,1,000359, -000118, 017049
1663835676.4841034,1,000359, -000118, 017049
1663835676.4841034,1,000402, -000125, 017058
1663835676.4841034,1,000402, -000125, 017058
1663835676.485101,1,000402, -000125, 017058
1663835676.4851403,1,000402, -000125, 017058
1663835676.4851403,1,000402, -000125, 017058
1663835676.4851403,1,000402, -000125, 017058
1663835676.4851403,1,000402, -000125, 017058
1663835676.4861379,1,000402, -000125, 017058
1663835676.4862463,1,000402, -000125, 017058
1663835676.4862463,1,000402, -000125, 017058
1663835676.4862463,1,000402, -000125, 017058
1663835676.4862463,1,000420, -000140, 017060
1663835676.4872441,1,000420, -000140, 017060
1663835676.4872851,1,000420, -000140, 017060
1663835676.4872851,1,000420, -000140, 017060
1663835676.4872851,1,000420, -000140, 017060
1663835676.4872851,1,000420, -000140, 017060
1663835676.488283,1,000420, -000140, 017060
1663835676.488355,1,000420, -000140, 017060
1663835676.488355,1,000420, -000140, 017060
1663835676.488355,1,000420, -000140, 017060
1663835676.488355,1,000420, -000103, 017040
1663835676.4893525,1,000420, -000103, 017040
1663835676.4893966,1,000420, -000103, 017040
1663835676.4893966,1,000420, -000103, 017040
1663835676.4893966,1,000420, -000103, 017040
1663835676.4893966,1,000420, -000103, 017040
1663835676.490394,1,000420, -000103, 017040
1663835676.490433,1,000420, -000103, 017040
1663835676.490433,1,000420, -000103, 017040
1663835676.490433,1,000420, -000103, 017040
1663835676.490433,1,000418, -000130, 017025
1663835676.4914308,1,000418, -000130, 017025
1663835676.4914742,1,000418, -000130, 017025
1663835676.4914742,1,000418, -000130, 017025
1663835676.4914742,1,000418, -000130, 017025
1663835676.4914742,1,000418, -000130, 017025
1663835676.4924722,1,000418, -000130, 017025
1663835676.4925454,1,000418, -000130, 017025
1663835676.4925454,1,000418, -000130, 017025
1663835676.4935498,1,000418, -000130, 017025
1663835676.4947307,1,000435, -000119, 017066
1663835676.4947307,1,000435, -000119, 017066
1663835676.4947307,1,000435, -000119, 017066
1663835676.4947307,1,000435, -000119, 017066
1663835676.4957285,1,000435, -000119, 017066
1663835676.4968145,1,000435, -000119, 017066
1663835676.4978113,1,000435, -000119, 017066
1663835676.4978113,1,000435, -000119, 017066
1663835676.4978113,1,000435, -000119, 017066
1663835676.4978113,1,000435, -000119, 017066
1663835676.498809,1,000445, -000130, 017070
1663835676.498809,1,000445, -000130, 017070
1663835676.498809,1,000445, -000130, 017070
1663835676.498809,1,000445, -000130, 017070
1663835676.498809,1,000445, -000130, 017070
1663835676.4998064,1,000445, -000130, 017070
1663835676.4998064,1,000445, -000130, 017070
1663835676.4998064,1,000445, -000130, 017070
1663835676.4998064,1,000445, -000130, 017070
1663835676.5008035,1,000445, -000130, 017070
1663835676.5008035,1,000406, -000092, 017037
1663835676.5028083,1,000406, -000092, 017037
1663835676.5036001,1,000406, -000092, 017037
1663835676.5036001,1,000406, -000092, 017037
1663835676.5036001,1,000406, -000092, 017037
1663835676.5036001,1,000406, -000092, 017037
1663835676.5045977,1,000406, -000092, 017037
1663835676.5046694,1,000406, -000092, 017037
1663835676.505674,1,000406, -000092, 017037
1663835676.505674,1,000406, -000092, 017037
1663835676.5088897,1,000406, -000092, 017037
1663835676.5088897,1,000400, -000089, 017077
1663835676.5088897,1,000400, -000089, 017077
1663835676.5088897,1,000400, -000089, 017077
1663835676.5099223,1,000400, -000089, 017077
1663835676.5123894,1,000400, -000089, 017077
1663835676.512912,1,000400, -000089, 017077
1663835676.512912,1,000400, -000089, 017077
1663835676.512912,1,000400, -000089, 017077
1663835676.5139928,1,000400, -000089, 017077
1663835676.5139928,1,000400, -000089, 017077
1663835676.5139928,1,000432, -000092, 017087
1663835676.5150259,1,000432, -000092, 017087
1663835676.515205,1,000432, -000092, 017087
1663835676.515205,1,000432, -000092, 017087
1663835676.515205,1,000432, -000092, 017087
1663835676.515205,1,000432, -000092, 017087
1663835676.5162024,1,000432, -000092, 017087
1663835676.5164113,1,000432, -000092, 017087
1663835676.5164113,1,000432, -000092, 017087
1663835676.5164113,1,000432, -000092, 017087
1663835676.5164113,1,000391, -000089, 017050
1663835676.517409,1,000391, -000089, 017050
1663835676.5176265,1,000391, -000089, 017050
1663835676.5176265,1,000391, -000089, 017050
1663835676.518634,1,000391, -000089, 017050
1663835676.518634,1,000391, -000089, 017050
1663835676.518634,1,000391, -000089, 017050
1663835676.5206478,1,000391, -000089, 017050
1663835676.5237372,1,000391, -000089, 017050
1663835676.5237372,1,000391, -000089, 017050
1663835676.5237372,1,000435, -000103, 017022
1663835676.5237372,1,000435, -000103, 017022
1663835676.5247571,1,000435, -000103, 017022
1663835676.5247571,1,000435, -000103, 017022
1663835676.5247571,1,000435, -000103, 017022
1663835676.5257688,1,000435, -000103, 017022
1663835676.5257688,1,000435, -000103, 017022
1663835676.526743,1,000435, -000103, 017022
1663835676.526743,1,000435, -000103, 017022
1663835676.526743,1,000435, -000103, 017022
1663835676.526743,1,000460, -000070, 017068
1663835676.52774,1,000460, -000070, 017068
1663835676.52774,1,000460, -000070, 017068
1663835676.52774,1,000460, -000070, 017068
1663835676.5286045,1,000460, -000070, 017068
1663835676.5296018,1,000460, -000070, 017068
1663835676.5296018,1,000460, -000070, 017068
1663835676.529894,1,000460, -000070, 017068
1663835676.529894,1,000460, -000070, 017068
1663835676.529894,1,000460, -000070, 017068
1663835676.5315683,1,000409, -000090, 017078
1663835676.532566,1,000409, -000090, 017078
1663835676.532566,1,000409, -000090, 017078
1663835676.5329869,1,000409, -000090, 017078
1663835676.5329869,1,000409, -000090, 017078
1663835676.5329869,1,000409, -000090, 017078
1663835676.5329869,1,000409, -000090, 017078
1663835676.5339844,1,000409, -000090, 017078
1663835676.5356631,1,000409, -000090, 017078
1663835676.5356631,1,000409, -000090, 017078
1663835676.5356631,1,000409, -000090, 017078
1663835676.5366602,1,000429, -000101, 017079
1663835676.5366602,1,000429, -000101, 017079
1663835676.537948,1,000429, -000101, 017079
1663835676.537948,1,000429, -000101, 017079
1663835676.541726,1,000429, -000101, 017079
1663835676.541726,1,000429, -000101, 017079
1663835676.541726,1,000429, -000101, 017079
1663835676.541726,1,000429, -000101, 017079
1663835676.5427392,1,000429, -000101, 017079
1663835676.5430791,1,000429, -000101, 017079
1663835676.5430791,1,000437, -000101, 017089
1663835676.5430791,1,000437, -000101, 017089
1663835676.5430791,1,000437, -000101, 017089
1663835676.5441105,1,000437, -000101, 017089
1663835676.5441105,1,000437, -000101, 017089
1663835676.5441105,1,000437, -000101, 017089
1663835676.5448983,1,000437, -000101, 017089
1663835676.5448983,1,000437, -000101, 017089
1663835676.5448983,1,000437, -000101, 017089
1663835676.5448983,1,000437, -000101, 017089
1663835676.546936,1,000414, -000111, 017099
1663835676.547188,1,000414, -000111, 017099
1663835676.547188,1,000414, -000111, 017099
1663835676.547188,1,000414, -000111, 017099
1663835676.548185,1,000414, -000111, 017099
1663835676.5493171,1,000414, -000111, 017099
1663835676.5493171,1,000414, -000111, 017099
1663835676.5526416,1,000414, -000111, 017099
1663835676.5526416,1,000414, -000111, 017099
1663835676.5526416,1,000414, -000111, 017099
1663835676.5526416,1,000391, -000100, 017059
1663835676.5536385,1,000391, -000100, 017059
1663835676.5549343,1,000391, -000100, 017059
1663835676.5552108,1,000391, -000100, 017059
1663835676.5552108,1,000391, -000100, 017059
1663835676.5552108,1,000391, -000100, 017059
1663835676.5552108,1,000391, -000100, 017059
1663835676.5562086,1,000391, -000100, 017059
1663835676.5562086,1,000391, -000100, 017059
1663835676.5562086,1,000391, -000100, 017059
1663835676.5562086,1,000396, -000119, 017077
1663835676.557206,1,000396, -000119, 017077
1663835676.5749967,1,000396, -000119, 017077
1663835676.58217,1,000396, -000119, 017077
1663835676.5832133,1,000396, -000119, 017077
1663835676.5842373,1,000396, -000119, 017077
1663835676.5853562,1,000396, -000119, 017077
1663835676.586408,1,000396, -000119, 017077
1663835676.604474,1,000396, -000119, 017077
1663835676.604474,1,000396, -000119, 017077
1663835676.6095629,1,000375, -000080, 017082
1663835676.610828,1,000375, -000080, 017082
1663835676.612092,1,000375, -000080, 017082
1663835676.613373,1,000375, -000080, 017082
1663835676.6146846,1,000375, -000080, 017082
1663835676.6146846,1,000375, -000080, 017082
1663835676.6221585,1,000375, -000080, 017082
1663835676.6223278,1,000375, -000080, 017082
1663835676.6246614,1,000375, -000080, 017082
1663835676.6259162,1,000375, -000080, 017082
1663835676.627179,1,000375, -000080, 017082
1663835676.6284482,1,000409, -000099, 017044
1663835676.6297038,1,000409, -000099, 017044
1663835676.630966,1,000409, -000099, 017044
1663835676.6322217,1,000409, -000099, 017044
1663835676.6324162,1,000409, -000099, 017044
1663835676.633414,1,000409, -000099, 017044
1663835676.6341755,1,000409, -000099, 017044
1663835676.6351748,1,000409, -000099, 017044
1663835676.6358392,1,000409, -000099, 017044
1663835676.6373234,1,000409, -000099, 017044
1663835676.6383202,1,000402, -000139, 017059
1663835676.6386542,1,000402, -000139, 017059
1663835676.6396532,1,000402, -000139, 017059
1663835676.6396532,1,000402, -000139, 017059
1663835676.6411538,1,000402, -000139, 017059
1663835676.642196,1,000402, -000139, 017059
1663835676.6425805,1,000402, -000139, 017059
1663835676.643626,1,000402, -000139, 017059
1663835676.6438818,1,000402, -000139, 017059
1663835676.644935,1,000402, -000139, 017059
1663835676.645178,1,000411, -000116, 017043
1663835676.6462214,1,000411, -000116, 017043
1663835676.6464868,1,000411, -000116, 017043
1663835676.6475294,1,000411, -000116, 017043
1663835676.647776,1,000411, -000116, 017043
1663835676.6487744,1,000411, -000116, 017043
1663835676.6490664,1,000411, -000116, 017043
1663835676.6501079,1,000411, -000116, 017043
1663835676.650373,1,000411, -000116, 017043
1663835676.6514142,1,000411, -000116, 017043
1663835676.6515236,1,000417, -000094, 017019
1663835676.652565,1,000417, -000094, 017019
1663835676.652565,1,000417, -000094, 017019
1663835676.6536114,1,000417, -000094, 017019
1663835676.6536114,1,000417, -000094, 017019
1663835676.6546474,1,000417, -000094, 017019
1663835676.6546474,1,000417, -000094, 017019
1663835676.6556447,1,000417, -000094, 017019
1663835676.6556447,1,000417, -000094, 017019
1663835676.6567562,1,000417, -000094, 017019
1663835676.6567562,1,000417, -000094, 017019
1663835676.657791,1,000413, -000112, 017001
1663835676.6579947,1,000413, -000112, 017001
1663835676.6579947,1,000413, -000112, 017001
1663835676.659063,1,000413, -000112, 017001
1663835676.659063,1,000413, -000112, 017001
1663835676.660093,1,000413, -000112, 017001
1663835676.6605608,1,000413, -000112, 017001
1663835676.6605608,1,000413, -000112, 017001
1663835676.661735,1,000413, -000112, 017001
1663835676.661735,1,000413, -000112, 017001
1663835676.6627674,1,000416, -000094, 016988
1663835676.6627674,1,000416, -000094, 016988
1663835676.6627674,1,000416, -000094, 016988
1663835676.6637623,1,000416, -000094, 016988
1663835676.6637623,1,000416, -000094, 016988
1663835676.6648128,1,000416, -000094, 016988
1663835676.6648128,1,000416, -000094, 016988
1663835676.6658537,1,000416, -000094, 016988
1663835676.666084,1,000416, -000094, 016988
1663835676.666084,1,000416, -000094, 016988
1663835676.6670818,1,000400, -000116, 017084
1663835676.6674614,1,000400, -000116, 017084
1663835676.6674614,1,000400, -000116, 017084
1663835676.668459,1,000400, -000116, 017084
1663835676.6688364,1,000400, -000116, 017084
1663835676.6688364,1,000400, -000116, 017084
1663835676.6698682,1,000400, -000116, 017084
1663835676.670051,1,000400, -000116, 017084
1663835676.670051,1,000400, -000116, 017084
1663835676.6710806,1,000400, -000116, 017084
1663835676.67127,1,000410, -000105, 017073
1663835676.67127,1,000410, -000105, 017073
1663835676.6723006,1,000410, -000105, 017073
1663835676.6724885,1,000410, -000105, 017073
1663835676.6724885,1,000410, -000105, 017073
1663835676.6735172,1,000410, -000105, 017073
1663835676.6736982,1,000410, -000105, 017073
1663835676.6736982,1,000410, -000105, 017073
1663835676.6747274,1,000410, -000105, 017073
1663835676.6749122,1,000410, -000105, 017073
1663835676.6749122,1,000410, -000105, 017073
1663835676.6759365,1,000400, -000115, 017110
1663835676.67609,1,000400, -000115, 017110
1663835676.67609,1,000400, -000115, 017110
1663835676.67609,1,000400, -000115, 017110
1663835676.6770873,1,000400, -000115, 017110
1663835676.6774187,1,000400, -000115, 017110
1663835676.6774187,1,000400, -000115, 017110
1663835676.6774187,1,000400, -000115, 017110
1663835676.6784165,1,000400, -000115, 017110
1663835676.6786256,1,000400, -000115, 017110
1663835676.6786256,1,000423, -000113, 017049
1663835676.6786256,1,000423, -000113, 017049
1663835676.6796234,1,000423, -000113, 017049
1663835676.6798058,1,000423, -000113, 017049
1663835676.6798058,1,000423, -000113, 017049
1663835676.6798058,1,000423, -000113, 017049
1663835676.6808035,1,000423, -000113, 017049
1663835676.6809657,1,000423, -000113, 017049
1663835676.6809657,1,000423, -000113, 017049
1663835676.6809657,1,000423, -000113, 017049
1663835676.6819634,1,000422, -000114, 017087
1663835676.6821303,1,000422, -000114, 017087
1663835676.6821303,1,000422, -000114, 017087
1663835676.6821303,1,000422, -000114, 017087
1663835676.6831284,1,000422, -000114, 017087
1663835676.6832957,1,000422, -000114, 017087
1663835676.6832957,1,000422, -000114, 017087
1663835676.6832957,1,000422, -000114, 017087
1663835676.6842933,1,000422, -000114, 017087
1663835676.6844227,1,000422, -000114, 017087
1663835676.6844227,1,000422, -000114, 017087
1663835676.6844227,1,000426, -000155, 017031
1663835676.6844227,1,000426, -000155, 017031
1663835676.68542,1,000426, -000155, 017031
1663835676.6855717,1,000426, -000155, 017031
1663835676.6855717,1,000426, -000155, 017031
1663835676.6855717,1,000426, -000155, 017031
1663835676.6855717,1,000426, -000155, 017031
1663835676.6865692,1,000426, -000155, 017031
1663835676.6866455,1,000426, -000155, 017031
1663835676.6866455,1,000426, -000155, 017031
1663835676.6866455,1,000426, -000155, 017031
1663835676.6866455,1,000427, -000145, 017009
1663835676.6876428,1,000427, -000145, 017009
1663835676.6877804,1,000427, -000145, 017009
1663835676.6877804,1,000427, -000145, 017009
1663835676.6877804,1,000427, -000145, 017009
1663835676.6877804,1,000427, -000145, 017009
1663835676.688778,1,000427, -000145, 017009
1663835676.6888223,1,000427, -000145, 017009
1663835676.6888223,1,000427, -000145, 017009
1663835676.6888223,1,000427, -000145, 017009
1663835676.6888223,1,000427, -000145, 017009
1663835676.6898198,1,000409, -000129, 017013
1663835676.6898959,1,000409, -000129, 017013
1663835676.6898959,1,000409, -000129, 017013
1663835676.6898959,1,000409, -000129, 017013
1663835676.6898959,1,000409, -000129, 017013
1663835676.6908937,1,000409, -000129, 017013
1663835676.6909845,1,000414, -000157, 017090
1663835676.6909845,1,000405, -000109, 017104
1663835676.6909845,1,000405, -000109, 017104
1663835676.6909845,1,000405, -000109, 017104
1663835676.691982,1,000405, -000109, 017104
1663835676.6920574,1,000405, -000109, 017104
1663835676.6920574,1,000405, -000109, 017104
1663835676.6920574,1,000405, -000109, 017104
1663835676.6920574,1,000405, -000109, 017104
1663835676.6930547,1,000405, -000109, 017104
1663835676.6930952,1,000405, -000109, 017104
1663835676.6930952,1,000405, -000109, 017104
1663835676.6930952,1,000397, -000112, 017097
1663835676.6930952,1,000397, -000112, 017097
1663835676.6940928,1,000397, -000112, 017097
1663835676.6941314,1,000397, -000112, 017097
1663835676.6941314,1,000397, -000112, 017097
