x_acc,y_acc,z_acc,label
1663835558.5896544,1,000413, -000110, 016986
1663835558.5906518,1,000413, -000110, 016986
1663835558.5910902,1,000413, -000110, 016986
1663835558.5910902,1,000413, -000110, 016986
1663835558.5920873,1,000413, -000110, 016986
1663835558.5924158,1,000413, -000110, 016986
1663835558.5924158,1,000413, -000110, 016986
1663835558.5934129,1,000413, -000110, 016986
1663835558.5937262,1,000413, -000110, 016986
1663835558.5937262,1,000439, -000131, 016999
1663835558.5947232,1,000439, -000131, 016999
1663835558.595024,1,000439, -000131, 016999
1663835558.5960212,1,000439, -000131, 016999
1663835558.5960212,1,000439, -000131, 016999
1663835558.5960212,1,000439, -000131, 016999
1663835558.5970187,1,000439, -000131, 016999
1663835558.5970187,1,000439, -000131, 016999
1663835558.5970187,1,000439, -000131, 016999
1663835558.5981767,1,000439, -000131, 016999
1663835558.5981767,1,000405, -000131, 016986
1663835558.5991752,1,000405, -000131, 016986
1663835558.5991752,1,000405, -000131, 016986
1663835558.6000543,1,000405, -000131, 016986
1663835558.6000543,1,000405, -000131, 016986
1663835558.601051,1,000405, -000131, 016986
1663835558.6013675,1,000405, -000131, 016986
1663835558.6013675,1,000405, -000131, 016986
1663835558.6023648,1,000405, -000131, 016986
1663835558.6026905,1,000405, -000131, 016986
1663835558.6026905,1,000405, -000131, 016986
1663835558.6036878,1,000409, -000109, 016967
1663835558.6039846,1,000409, -000109, 016967
1663835558.6039846,1,000409, -000109, 016967
1663835558.6049814,1,000409, -000109, 016967
1663835558.6049814,1,000409, -000109, 016967
1663835558.605979,1,000409, -000109, 016967
1663835558.605979,1,000409, -000109, 016967
1663835558.605979,1,000409, -000109, 016967
1663835558.6069763,1,000409, -000109, 016967
1663835558.607274,1,000409, -000109, 016967
1663835558.607274,1,000398, -000102, 017003
1663835558.6082711,1,000398, -000102, 017003
1663835558.6085048,1,000398, -000102, 017003
1663835558.6085048,1,000398, -000102, 017003
1663835558.6095018,1,000398, -000102, 017003
1663835558.6097372,1,000398, -000102, 017003
1663835558.6097372,1,000398, -000102, 017003
1663835558.6107342,1,000398, -000102, 017003
1663835558.6109746,1,000398, -000102, 017003
1663835558.6109746,1,000398, -000102, 017003
1663835558.6119716,1,000407, -000074, 017021
1663835558.6122327,1,000407, -000074, 017021
1663835558.6122327,1,000407, -000074, 017021
1663835558.6132298,1,000407, -000074, 017021
1663835558.6134708,1,000407, -000074, 017021
1663835558.6134708,1,000407, -000074, 017021
1663835558.6144679,1,000407, -000074, 017021
1663835558.6147087,1,000407, -000074, 017021
1663835558.6147087,1,000407, -000074, 017021
1663835558.6157055,1,000407, -000074, 017021
1663835558.615965,1,000408, -000111, 017016
1663835558.615965,1,000408, -000111, 017016
1663835558.616962,1,000408, -000111, 017016
1663835558.6171894,1,000408, -000111, 017016
1663835558.6171894,1,000408, -000111, 017016
1663835558.6181865,1,000408, -000111, 017016
1663835558.618441,1,000408, -000111, 017016
1663835558.618441,1,000408, -000111, 017016
1663835558.6194386,1,000408, -000111, 017016
1663835558.6196656,1,000408, -000111, 017016
1663835558.6196656,1,000408, -000111, 017016
1663835558.6206627,1,000415, -000096, 017023
1663835558.620893,1,000415, -000096, 017023
1663835558.620893,1,000415, -000096, 017023
1663835558.62189,1,000415, -000096, 017023
1663835558.6220992,1,000415, -000096, 017023
1663835558.6220992,1,000415, -000096, 017023
1663835558.6230962,1,000415, -000096, 017023
1663835558.6232777,1,000415, -000096, 017023
1663835558.6232777,1,000415, -000096, 017023
1663835558.6242747,1,000415, -000096, 017023
1663835558.6243827,1,000406, -000123, 016996
1663835558.6243827,1,000406, -000123, 016996
1663835558.6253798,1,000406, -000123, 016996
1663835558.625488,1,000406, -000123, 016996
1663835558.625488,1,000406, -000123, 016996
1663835558.6264853,1,000406, -000123, 016996
1663835558.6266088,1,000406, -000123, 016996
1663835558.6266088,1,000406, -000123, 016996
1663835558.627606,1,000406, -000123, 016996
1663835558.6277156,1,000406, -000123, 016996
1663835558.6277156,1,000406, -000123, 016996
1663835558.6287127,1,000398, -000106, 017097
1663835558.62883,1,000398, -000106, 017097
1663835558.62883,1,000398, -000106, 017097
1663835558.6298308,1,000384, -000129, 017005
1663835558.6298308,1,000384, -000129, 017005
1663835558.6310287,1,000384, -000129, 017005
1663835558.6310287,1,000384, -000129, 017005
1663835558.6320243,1,000384, -000129, 017005
1663835558.63216,1,000384, -000129, 017005
1663835558.6326628,1,000384, -000129, 017005
1663835558.6326628,1,000397, -000113, 016956
1663835558.6326628,1,000397, -000113, 016956
1663835558.6336627,1,000397, -000113, 016956
1663835558.6339374,1,000397, -000113, 016956
1663835558.6339374,1,000397, -000113, 016956
1663835558.6349354,1,000397, -000113, 016956
1663835558.6353724,1,000397, -000113, 016956
1663835558.6353724,1,000397, -000113, 016956
1663835558.6363692,1,000397, -000113, 016956
1663835558.6365817,1,000397, -000113, 016956
1663835558.6365817,1,000424, -000133, 016980
1663835558.637579,1,000424, -000133, 016980
1663835558.637756,1,000424, -000133, 016980
1663835558.637756,1,000424, -000133, 016980
1663835558.6387532,1,000424, -000133, 016980
1663835558.6389136,1,000424, -000133, 016980
1663835558.6389136,1,000424, -000133, 016980
1663835558.6399107,1,000424, -000133, 016980
1663835558.6399107,1,000424, -000133, 016980
1663835558.640437,1,000424, -000133, 016980
1663835558.640437,1,000421, -000121, 016997
1663835558.640437,1,000421, -000121, 016997
1663835558.641434,1,000421, -000121, 016997
1663835558.641434,1,000421, -000121, 016997
1663835558.64213,1,000421, -000121, 016997
1663835558.6432009,1,000421, -000121, 016997
1663835558.6432009,1,000421, -000121, 016997
1663835558.651525,1,000421, -000121, 016997
1663835558.651525,1,000421, -000121, 016997
1663835558.653518,1,000421, -000121, 016997
1663835558.6535985,1,000412, -000105, 016946
1663835558.6535985,1,000412, -000105, 016946
1663835558.6535985,1,000412, -000105, 016946
1663835558.6556432,1,000412, -000105, 016946
1663835558.6578782,1,000412, -000105, 016946
1663835558.6591997,1,000412, -000105, 016946
1663835558.660386,1,000412, -000105, 016946
1663835558.660386,1,000412, -000105, 016946
1663835558.6616037,1,000412, -000105, 016946
1663835558.6638093,1,000412, -000105, 016946
1663835558.6646323,1,000406, -000109, 016963
1663835558.6646323,1,000406, -000109, 016963
1663835558.6668828,1,000406, -000109, 016963
1663835558.6669822,1,000406, -000109, 016963
1663835558.6679795,1,000406, -000109, 016963
1663835558.6687129,1,000406, -000109, 016963
1663835558.669711,1,000406, -000109, 016963
1663835558.670654,1,000406, -000109, 016963
1663835558.671651,1,000406, -000109, 016963
1663835558.672388,1,000406, -000109, 016963
1663835558.6733847,1,000406, -000109, 016963
1663835558.6739886,1,000394, -000134, 016999
1663835558.6749854,1,000394, -000134, 016999
1663835558.6753244,1,000394, -000134, 016999
1663835558.6763213,1,000394, -000134, 016999
1663835558.6766748,1,000394, -000134, 016999
1663835558.6776714,1,000394, -000134, 016999
1663835558.677987,1,000394, -000134, 016999
1663835558.678984,1,000394, -000134, 016999
1663835558.6793606,1,000394, -000134, 016999
1663835558.6803575,1,000394, -000134, 016999
1663835558.6806915,1,000424, -000122, 017051
1663835558.6816885,1,000424, -000122, 017051
1663835558.682055,1,000424, -000122, 017051
1663835558.6830516,1,000424, -000122, 017051
1663835558.6830516,1,000424, -000122, 017051
1663835558.6838975,1,000424, -000122, 017051
1663835558.6848948,1,000424, -000122, 017051
1663835558.685042,1,000424, -000122, 017051
1663835558.686039,1,000424, -000122, 017051
1663835558.686185,1,000424, -000122, 017051
1663835558.6871822,1,000424, -000119, 017031
1663835558.6872604,1,000424, -000119, 017031
1663835558.6872604,1,000424, -000119, 017031
1663835558.6882575,1,000424, -000119, 017031
1663835558.6887093,1,000424, -000119, 017031
1663835558.6887093,1,000424, -000119, 017031
1663835558.6897066,1,000424, -000119, 017031
1663835558.6901197,1,000424, -000119, 017031
1663835558.6901197,1,000424, -000119, 017031
1663835558.6911168,1,000424, -000119, 017031
1663835558.6914995,1,000424, -000119, 017031
1663835558.6914995,1,000410, -000132, 017005
1663835558.692497,1,000410, -000132, 017005
1663835558.692896,1,000410, -000132, 017005
1663835558.692896,1,000410, -000132, 017005
1663835558.6938932,1,000410, -000132, 017005
1663835558.694311,1,000410, -000132, 017005
1663835558.694311,1,000410, -000132, 017005
1663835558.6953077,1,000410, -000132, 017005
1663835558.695691,1,000410, -000132, 017005
1663835558.6966882,1,000410, -000132, 017005
1663835558.6966882,1,000435, -000078, 017003
1663835558.6966882,1,000435, -000078, 017003
1663835558.6976855,1,000435, -000078, 017003
1663835558.6976855,1,000435, -000078, 017003
1663835558.6986828,1,000435, -000078, 017003
1663835558.698776,1,000435, -000078, 017003
1663835558.698776,1,000435, -000078, 017003
1663835558.6997728,1,000435, -000078, 017003
1663835558.6999457,1,000435, -000078, 017003
1663835558.7175937,1,000435, -000078, 017003
1663835558.732846,1,000432, -000113, 017016
1663835558.732846,1,000432, -000113, 017016
1663835558.7338486,1,000432, -000113, 017016
1663835558.7338486,1,000432, -000113, 017016
1663835558.7354734,1,000432, -000113, 017016
1663835558.7364695,1,000432, -000113, 017016
1663835558.7371705,1,000432, -000113, 017016
1663835558.7391691,1,000432, -000113, 017016
1663835558.740013,1,000432, -000113, 017016
1663835558.7410107,1,000432, -000113, 017016
1663835558.741642,1,000440, -000108, 016945
1663835558.7426386,1,000440, -000108, 016945
1663835558.7429254,1,000440, -000108, 016945
1663835558.7439222,1,000440, -000108, 016945
1663835558.7442117,1,000440, -000108, 016945
1663835558.7453992,1,000440, -000108, 016945
1663835558.7453992,1,000440, -000108, 016945
1663835558.7453992,1,000440, -000108, 016945
1663835558.746817,1,000440, -000108, 016945
1663835558.7478137,1,000440, -000108, 016945
1663835558.7481222,1,000425, -000097, 017010
1663835558.7491188,1,000425, -000097, 017010
1663835558.749421,1,000425, -000097, 017010
1663835558.750418,1,000425, -000097, 017010
1663835558.750805,1,000425, -000097, 017010
1663835558.7518022,1,000425, -000097, 017010
1663835558.752051,1,000425, -000097, 017010
1663835558.7530482,1,000425, -000097, 017010
1663835558.7532957,1,000425, -000097, 017010
1663835558.7542927,1,000425, -000097, 017010
1663835558.7545402,1,000425, -000097, 017010
1663835558.755537,1,000425, -000097, 017010
1663835558.7557752,1,000430, -000097, 017029
1663835558.7567723,1,000430, -000097, 017029
1663835558.7570002,1,000430, -000097, 017029
1663835558.7579973,1,000430, -000097, 017029
1663835558.758235,1,000430, -000097, 017029
1663835558.7592318,1,000430, -000097, 017029
1663835558.7594755,1,000430, -000097, 017029
1663835558.7604723,1,000430, -000097, 017029
1663835558.7604723,1,000430, -000097, 017029
1663835558.7614696,1,000430, -000097, 017029
1663835558.7614696,1,000403, -000111, 017092
1663835558.762467,1,000403, -000111, 017092
1663835558.7627757,1,000403, -000111, 017092
1663835558.7627757,1,000403, -000111, 017092
1663835558.76413,1,000403, -000111, 017092
1663835558.76413,1,000403, -000111, 017092
1663835558.7651644,1,000403, -000111, 017092
1663835558.7651644,1,000403, -000111, 017092
1663835558.7659328,1,000403, -000111, 017092
1663835558.7669294,1,000403, -000111, 017092
1663835558.76709,1,000429, -000124, 017064
1663835558.76709,1,000429, -000124, 017064
1663835558.7680874,1,000429, -000124, 017064
1663835558.7685618,1,000429, -000124, 017064
1663835558.7685618,1,000429, -000124, 017064
1663835558.7695587,1,000429, -000124, 017064
1663835558.7698858,1,000429, -000124, 017064
1663835558.7698858,1,000429, -000124, 017064
1663835558.7708828,1,000429, -000124, 017064
1663835558.7711887,1,000429, -000124, 017064
1663835558.7711887,1,000448, -000130, 017004
1663835558.7721856,1,000448, -000130, 017004
1663835558.772509,1,000448, -000130, 017004
1663835558.772509,1,000448, -000130, 017004
1663835558.7735062,1,000448, -000130, 017004
1663835558.773857,1,000448, -000130, 017004
1663835558.773857,1,000448, -000130, 017004
1663835558.774854,1,000448, -000130, 017004
1663835558.775173,1,000448, -000130, 017004
1663835558.775173,1,000448, -000130, 017004
1663835558.77617,1,000448, -000130, 017004
1663835558.7764723,1,000421, -000094, 017055
1663835558.7764723,1,000421, -000094, 017055
1663835558.7774692,1,000421, -000094, 017055
1663835558.7777634,1,000421, -000094, 017055
1663835558.7777634,1,000421, -000094, 017055
1663835558.7787604,1,000421, -000094, 017055
1663835558.778998,1,000421, -000094, 017055
1663835558.778998,1,000421, -000094, 017055
1663835558.7799954,1,000421, -000094, 017055
1663835558.7799954,1,000421, -000094, 017055
1663835558.7807837,1,000418, -000134, 017020
1663835558.7807837,1,000418, -000134, 017020
1663835558.7817807,1,000418, -000134, 017020
1663835558.7821074,1,000418, -000134, 017020
1663835558.7821074,1,000418, -000134, 017020
1663835558.7831044,1,000418, -000134, 017020
1663835558.7833476,1,000418, -000134, 017020
1663835558.7833476,1,000418, -000134, 017020
1663835558.784345,1,000418, -000134, 017020
1663835558.7845821,1,000418, -000134, 017020
1663835558.7845821,1,000423, -000098, 017067
1663835558.7855794,1,000423, -000098, 017067
1663835558.7857924,1,000423, -000098, 017067
1663835558.7857924,1,000407, -000144, 017019
1663835558.7867892,1,000407, -000144, 017019
1663835558.7870214,1,000407, -000144, 017019
1663835558.7870214,1,000407, -000144, 017019
1663835558.7880185,1,000407, -000144, 017019
1663835558.7881582,1,000407, -000144, 017019
1663835558.7881582,1,000407, -000144, 017019
1663835558.7891555,1,000407, -000144, 017019
1663835558.789302,1,000407, -000144, 017019
1663835558.789302,1,000389, -000109, 017034
1663835558.790299,1,000389, -000109, 017034
1663835558.7904215,1,000389, -000109, 017034
1663835558.7904215,1,000389, -000109, 017034
1663835558.7914186,1,000389, -000109, 017034
1663835558.791533,1,000389, -000109, 017034
1663835558.791533,1,000389, -000109, 017034
1663835558.791533,1,000389, -000109, 017034
1663835558.79253,1,000389, -000109, 017034
1663835558.7928743,1,000389, -000109, 017034
1663835558.7928743,1,000436, -000126, 017015
1663835558.7938714,1,000436, -000126, 017015
1663835558.7939909,1,000436, -000126, 017015
1663835558.7939909,1,000436, -000126, 017015
1663835558.7939909,1,000436, -000126, 017015
1663835558.7949889,1,000436, -000126, 017015
1663835558.7954822,1,000436, -000126, 017015
1663835558.7954822,1,000436, -000126, 017015
1663835558.796479,1,000436, -000126, 017015
1663835558.796479,1,000436, -000126, 017015
1663835558.796479,1,000436, -000126, 017015
1663835558.7974763,1,000441, -000110, 017052
1663835558.7975366,1,000441, -000110, 017052
1663835558.7975366,1,000441, -000110, 017052
1663835558.7975366,1,000441, -000110, 017052
1663835558.7985337,1,000441, -000110, 017052
1663835558.7985337,1,000441, -000110, 017052
1663835558.7985337,1,000441, -000110, 017052
1663835558.799531,1,000441, -000110, 017052
1663835558.7996066,1,000441, -000110, 017052
1663835558.7996066,1,000441, -000110, 017052
1663835558.7996066,1,000432, -000104, 017026
1663835558.8006158,1,000432, -000104, 017026
1663835558.80066,1,000432, -000104, 017026
1663835558.80066,1,000432, -000104, 017026
1663835558.80066,1,000432, -000104, 017026
1663835558.8016572,1,000432, -000104, 017026
1663835558.8016572,1,000432, -000104, 017026
1663835558.8016572,1,000432, -000104, 017026
1663835558.8016572,1,000432, -000104, 017026
1663835558.8026545,1,000432, -000104, 017026
1663835558.8026545,1,000414, -000138, 017020
1663835558.8026545,1,000414, -000138, 017020
1663835558.8032572,1,000414, -000138, 017020
1663835558.8032572,1,000414, -000138, 017020
1663835558.8032572,1,000414, -000138, 017020
1663835558.8032572,1,000414, -000138, 017020
1663835558.804255,1,000414, -000138, 017020
1663835558.8045044,1,000414, -000138, 017020
1663835558.8045044,1,000414, -000138, 017020
1663835558.8045044,1,000414, -000138, 017020
1663835558.8055017,1,000414, -000138, 017020
1663835558.8055735,1,000414, -000138, 017020
1663835558.8055735,1,000403, -000167, 017031
1663835558.8055735,1,000403, -000167, 017031
1663835558.8065708,1,000403, -000167, 017031
1663835558.8066945,1,000403, -000167, 017031
1663835558.8066945,1,000403, -000167, 017031
1663835558.8066945,1,000403, -000167, 017031
1663835558.8076918,1,000403, -000167, 017031
1663835558.8077767,1,000403, -000167, 017031
1663835558.8077767,1,000403, -000167, 017031
1663835558.8087742,1,000403, -000167, 017031
1663835558.8088834,1,000403, -000167, 017031
1663835558.8088834,1,000440, -000118, 017049
1663835558.8088834,1,000440, -000118, 017049
1663835558.8098805,1,000440, -000118, 017049
1663835558.8099275,1,000440, -000118, 017049
1663835558.8099275,1,000440, -000118, 017049
1663835558.8099275,1,000440, -000118, 017049
1663835558.8109248,1,000440, -000118, 017049
1663835558.8109248,1,000440, -000118, 017049
1663835558.811382,1,000440, -000118, 017049
1663835558.8119352,1,000425, -000083, 017039
1663835558.8123798,1,000425, -000083, 017039
1663835558.8123798,1,000425, -000083, 017039
1663835558.8123798,1,000427, -000116, 017004
1663835558.8133774,1,000427, -000116, 017004
1663835558.8133774,1,000427, -000116, 017004
1663835558.8138478,1,000427, -000116, 017004
1663835558.814374,1,000427, -000116, 017004
1663835558.814374,1,000427, -000116, 017004
1663835558.814374,1,000427, -000116, 017004
1663835558.814374,1,000427, -000116, 017004
1663835558.8153713,1,000427, -000116, 017004
1663835558.8153713,1,000427, -000116, 017004
1663835558.8153713,1,000404, -000126, 016987
1663835558.8153713,1,000404, -000126, 016987
1663835558.8163693,1,000404, -000126, 016987
1663835558.8163693,1,000404, -000126, 016987
1663835558.8163693,1,000404, -000126, 016987
1663835558.8173656,1,000404, -000126, 016987
1663835558.8173656,1,000404, -000126, 016987
1663835558.8173656,1,000404, -000126, 016987
1663835558.8173656,1,000404, -000126, 016987
1663835558.8183632,1,000404, -000126, 016987
1663835558.8183632,1,000404, -000126, 016987
1663835558.8183632,1,000369, -000097, 017011
1663835558.8193607,1,000369, -000097, 017011
1663835558.8193748,1,000369, -000097, 017011
1663835558.8193748,1,000369, -000097, 017011
1663835558.8193748,1,000369, -000097, 017011
1663835558.8203576,1,000369, -000097, 017011
1663835558.8203576,1,000369, -000097, 017011
1663835558.8203576,1,000369, -000097, 017011
1663835558.8203576,1,000369, -000097, 017011
1663835558.821355,1,000369, -000097, 017011
1663835558.821355,1,000396, -000119, 017085
1663835558.821355,1,000396, -000119, 017085
1663835558.821355,1,000396, -000119, 017085
1663835558.8223524,1,000396, -000119, 017085
1663835558.8223524,1,000396, -000119, 017085
1663835558.8223524,1,000396, -000119, 017085
1663835558.8233497,1,000396, -000119, 017085
1663835558.8233497,1,000396, -000119, 017085
1663835558.8233497,1,000396, -000119, 017085
1663835558.824347,1,000396, -000119, 017085
1663835558.824347,1,000434, -000126, 017015
1663835558.824347,1,000434, -000126, 017015
1663835558.8253555,1,000434, -000126, 017015
1663835558.8253555,1,000434, -000126, 017015
1663835558.8253555,1,000434, -000126, 017015
1663835558.826456,1,000434, -000126, 017015
1663835558.826456,1,000434, -000126, 017015
1663835558.826456,1,000434, -000126, 017015
1663835558.8273482,1,000434, -000126, 017015
1663835558.8273482,1,000434, -000126, 017015
1663835558.8278422,1,000439, -000108, 017010
1663835558.8283365,1,000439, -000108, 017010
1663835558.8283365,1,000439, -000108, 017010
1663835558.8283365,1,000439, -000108, 017010
1663835558.8290238,1,000439, -000108, 017010
1663835558.8293338,1,000439, -000108, 017010
1663835558.8293338,1,000439, -000108, 017010
1663835558.8293338,1,000439, -000108, 017010
1663835558.8303308,1,000439, -000108, 017010
1663835558.8303413,1,000439, -000108, 017010
1663835558.8303413,1,000395, -000078, 016992
1663835558.8303413,1,000395, -000078, 016992
1663835558.8313286,1,000401, -000109, 017030
1663835558.8313286,1,000401, -000109, 017030
1663835558.8313286,1,000401, -000109, 017030
1663835558.8313286,1,000401, -000109, 017030
1663835558.8323257,1,000401, -000109, 017030
1663835558.8323257,1,000414, -000103, 017015
1663835558.8323257,1,000414, -000103, 017015
1663835558.8323257,1,000414, -000103, 017015
1663835558.833323,1,000414, -000103, 017015
1663835558.833323,1,000414, -000103, 017015
1663835558.833323,1,000414, -000103, 017015
1663835558.833323,1,000414, -000103, 017015
1663835558.8343203,1,000414, -000103, 017015
1663835558.8343954,1,000414, -000103, 017015
1663835558.8343954,1,000414, -000103, 017015
1663835558.8343954,1,000427, -000086, 017055
1663835558.8353176,1,000427, -000086, 017055
1663835558.8353176,1,000427, -000086, 017055
1663835558.8356497,1,000427, -000086, 017055
1663835558.8356497,1,000427, -000086, 017055
1663835558.836315,1,000427, -000086, 017055
1663835558.836315,1,000427, -000086, 017055
1663835558.836315,1,000427, -000086, 017055
1663835558.836983,1,000427, -000086, 017055
1663835558.8373122,1,000427, -000086, 017055
1663835558.8373122,1,000433, -000113, 017036
1663835558.8373122,1,000433, -000113, 017036
1663835558.8373122,1,000433, -000113, 017036
1663835558.8383095,1,000433, -000113, 017036
1663835558.8383095,1,000433, -000113, 017036
1663835558.8383095,1,000433, -000113, 017036
1663835558.8383095,1,000433, -000113, 017036
1663835558.839307,1,000433, -000113, 017036
1663835558.8395157,1,000433, -000113, 017036
1663835558.8395157,1,000433, -000113, 017036
1663835558.8395157,1,000433, -000113, 017036
1663835558.8403044,1,000416, -000111, 016999
1663835558.8403044,1,000416, -000111, 016999
1663835558.8408191,1,000416, -000111, 016999
1663835558.8413017,1,000416, -000111, 016999
1663835558.8413017,1,000416, -000111, 016999
1663835558.8413017,1,000416, -000111, 016999
1663835558.8413017,1,000416, -000111, 016999
1663835558.8422997,1,000416, -000111, 016999
1663835558.8422997,1,000416, -000111, 016999
1663835558.8422997,1,000416, -000111, 016999
1663835558.8431878,1,000389, -000127, 017013
1663835558.8431878,1,000389, -000127, 017013
1663835558.8431878,1,000389, -000127, 017013
1663835558.8441727,1,000389, -000127, 017013
1663835558.8441727,1,000389, -000127, 017013
1663835558.844688,1,000389, -000127, 017013
1663835558.844688,1,000389, -000127, 017013
1663835558.845373,1,000389, -000127, 017013
1663835558.845373,1,000389, -000127, 017013
1663835558.845373,1,000389, -000127, 017013
1663835558.8461668,1,000422, -000107, 017032
1663835558.8461668,1,000422, -000107, 017032
1663835558.8461668,1,000422, -000107, 017032
1663835558.8461668,1,000422, -000107, 017032
1663835558.8472035,1,000422, -000107, 017032
1663835558.8475096,1,000422, -000107, 017032
1663835558.8475096,1,000422, -000107, 017032
1663835558.8475096,1,000422, -000107, 017032
1663835558.848545,1,000422, -000107, 017032
1663835558.848545,1,000422, -000107, 017032
1663835558.848545,1,000424, -000104, 017089
1663835558.848545,1,000424, -000104, 017089
1663835558.8495555,1,000424, -000104, 017089
1663835558.8495555,1,000424, -000104, 017089
1663835558.8495555,1,000424, -000104, 017089
1663835558.8505425,1,000424, -000104, 017089
1663835558.8506193,1,000424, -000104, 017089
1663835558.8506193,1,000424, -000104, 017089
1663835558.8506193,1,000424, -000104, 017089
1663835558.8506193,1,000424, -000104, 017089
1663835558.851653,1,000404, -000111, 016992
1663835558.8519573,1,000404, -000111, 016992
1663835558.8519573,1,000404, -000111, 016992
1663835558.8519573,1,000404, -000111, 016992
1663835558.8529906,1,000404, -000111, 016992
1663835558.8531296,1,000404, -000111, 016992
1663835558.8531296,1,000404, -000111, 016992
1663835558.8531296,1,000404, -000111, 016992
1663835558.8531296,1,000404, -000111, 016992
1663835558.8541644,1,000404, -000111, 016992
1663835558.8544626,1,000411, -000092, 017037
1663835558.8544626,1,000411, -000092, 017037
1663835558.8544626,1,000411, -000092, 017037
1663835558.8544626,1,000411, -000092, 017037
1663835558.8554957,1,000411, -000092, 017037
1663835558.855792,1,000411, -000092, 017037
1663835558.855792,1,000411, -000092, 017037
1663835558.855792,1,000411, -000092, 017037
1663835558.856826,1,000411, -000092, 017037
1663835558.8569722,1,000411, -000092, 017037
1663835558.8569722,1,000439, -000075, 017052
1663835558.8569722,1,000439, -000075, 017052
1663835558.8569722,1,000439, -000075, 017052
1663835558.8580046,1,000439, -000075, 017052
1663835558.8583152,1,000439, -000075, 017052
1663835558.8583152,1,000439, -000075, 017052
1663835558.8583152,1,000439, -000075, 017052
1663835558.8583152,1,000439, -000075, 017052
1663835558.8593493,1,000439, -000075, 017052
1663835558.859665,1,000439, -000075, 017052
1663835558.859665,1,000439, -000075, 017052
1663835558.859665,1,000419, -000107, 017005
1663835558.859665,1,000419, -000107, 017005
1663835558.8608754,1,000419, -000107, 017005
1663835558.8608754,1,000419, -000107, 017005
1663835558.8608754,1,000419, -000107, 017005
1663835558.8608754,1,000419, -000107, 017005
1663835558.8619225,1,000419, -000107, 017005
1663835558.8619225,1,000419, -000107, 017005
1663835558.8619225,1,000419, -000107, 017005
1663835558.8629203,1,000419, -000107, 017005
1663835558.8629203,1,000434, -000094, 016988
1663835558.8629203,1,000434, -000094, 016988
1663835558.8629203,1,000434, -000094, 016988
1663835558.863949,1,000434, -000094, 016988
